function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
34;bt-mz.A.x;binvcrhs;solve_subs.f90:206-481;26.37;3.21;;;;;;"100,0,0,0,0,0,0,0,0,0";
23;bt-mz.A.x;y_solve_._omp_fn.0;y_solve.f90:44-397;14.67;1.79;;;;;;"100,0,0,0,0,0,0,0,0,0";
21;bt-mz.A.x;x_solve_._omp_fn.0;x_solve.f90:47-398;13.75;1.68;;;;;;"100,0,0,0,0,0,0,0,0,0";
36;bt-mz.A.x;z_solve_._omp_fn.0;z_solve.f90:44-420;13.25;1.61;;;;;;"100,0,0,0,0,0,0,0,0,0";
33;bt-mz.A.x;matmul_sub;solve_subs.f90:56-199;12.83;1.56;;;;;;"100,0,0,0,0,0,0,0,0,0";
17;bt-mz.A.x;compute_rhs_._omp_fn.0;rhs.f90:30-404;11.12;1.35;;;;;;"100,0,0,0,0,0,0,0,0,0";
32;bt-mz.A.x;matvec_sub;solve_subs.f90:27-51;4.64;0.57;;;;;;"100,0,0,0,0,0,0,0,0,0";
11;bt-mz.A.x;lhsinit;initialize.f90:214-248;0.75;0.09;;;;;;"100,0,0,0,0,0,0,0,0,0";
35;bt-mz.A.x;binvrhs;solve_subs.f90:508-639;0.54;0.07;;;;;;"100,0,0,0,0,0,0,0,0,0";
65;mca_btl_vader.so;mca_btl_vader_component_progress;;0.46;0.06;;;;;;"0,100,0,0,0,0,0,0,0,0";
38;bt-mz.A.x;add_._omp_fn.0;add.f90:24-29;0.25;0.03;;;;;;"100,0,0,0,0,0,0,0,0,0";
1318;libc-2.31.so;process_vm_readv;;0.17;0.02;;;;;;"0,0,0,0,100,0,0,0,0,0";
70;mca_coll_libnbc.so;ompi_coll_libnbc_progress;;0.13;0.02;;;;;;"0,100,0,0,0,0,0,0,0,0";
13;bt-mz.A.x;exact_rhs_._omp_fn.0;exact_rhs.f90:23-347;0.13;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
12;bt-mz.A.x;exact_solution;exact_solution.f90:24-28;0.13;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
1013;libc-2.31.so;__open;;0.08;0.01;;;;;;"0,0,0,0,0,100,0,0,0,0";
907;libopen-pal.so.40.10.1;opal_progress;;0.08;0.01;;;;;;"0,100,0,0,0,0,0,0,0,0";
28;bt-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:257-261;0.08;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
26;bt-mz.A.x;copy_y_face_._omp_fn.1;exch_qbc.f90:218-222;0.08;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
10;ld-2.31.so;.text@start;;0.08;0.01;;;;;;"0,0,0,0,100,0,0,0,0,0";
9;bt-mz.A.x;initialize_._omp_fn.0;initialize.f90:24-200;0.08;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
2535;libopen-pal.so.40.10.1;opal_timer_linux_get_cycles_sys_timer;;0.04;0.01;;;;;;"0,100,0,0,0,0,0,0,0,0";
1018;libc-2.31.so;__read;;0.04;0.01;;;;;;"0,0,0,0,0,0,100,0,0,0";
994;libc-2.31.so;__xstat;;0.04;0.01;;;;;;"0,0,0,0,0,0,100,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.04;0.01;;;;;;"0,0,0,0,0,0,0,0,100,0";
351;libc-2.31.so;psiginfo;;0.04;0.01;;;;;;"0,0,0,0,100,0,0,0,0,0";
25;bt-mz.A.x;copy_y_face_._omp_fn.0;exch_qbc.f90:207-211;0.04;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.04;0.01;;;;;;"0,0,0,0,100,0,0,0,0,0";
0;ld-2.31.so;Unknown function;;0.04;0.01;;;;;;"0,0,0,0,100,0,0,0,0,0";
