Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.05;93.14;0;22817.15;6.76;0;0;0.01;0;13.56;0;0.04;
knl01;_ALL;_ALL;0.05;93.14;0;22817.15;6.76;0;0;0.01;0;13.56;0;0.04;
knl01;14829;_ALL;0.05;93.14;0;22817.15;6.76;0;0;0.01;0;13.56;0;0.04;
knl01;14829;15089;0;98.41;0;2707.04;1.55;0;0;0;0;13.54;0;0.04;
knl01;14829;15088;0.04;98.82;0;2710.02;1.07;0;0;0;0;13.55;0;0.07;
knl01;14829;15090;0.11;98.12;0;2711.02;1.73;0;0;0;0;13.56;0;0.04;
knl01;14829;15093;0;80.85;0;1645;19.15;0;0;0;0;8.23;0;0;
knl01;14829;15086;0.07;98.34;0;2707.02;1.55;0;0;0;0;13.54;0;0.04;
knl01;14829;15091;0.06;80.56;0;1636;19.32;0;0;0.06;0;8.18;0;0;
knl01;14829;15094;0.06;80.45;0;1642;19.49;0;0;0;0;8.21;0;0;
knl01;14829;15092;0;80.8;0;1641;19.2;0;0;0;0;8.21;0;0;
knl01;14829;14829;0.04;98.52;0;2706.02;1.37;0;0;0;0;13.53;0;0.07;
knl01;14829;15087;0.07;96.9;0;2712.02;2.91;0;0;0.07;0;13.56;0;0.04;
