name;time_p;time_s;cpi_ratio;
/users/user2222/NPB3.4.1-MZ/NPB3.4-MZ-MPI/teste-fin-2/binaries/lu-mz.A.x;99.47;102.88;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.35;0.36;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;0.13;0.13;;
kernel;0.04;0.04;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;0.01;0.01;;
/usr/lib/x86_64-linux-gnu/libgfortran.so.5.0.0;0;0;;
