function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;47.3;1.76;1.71;1.71;1.71;1.9345147609711;2;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;43.85;1.64;1.58;1.59;1.59;1.5829735994339;2;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;3.73;0.14;0.27;0.27;0.27;0;1;"0,100,0,0,0,0,0,0,0,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;1.45;0.05;0.03;0.05;0.07;0.75070953369141;2;"100,0,0,0,0,0,0,0,0,0";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.76;0.03;0.05;0.05;0.05;0;1;"100,0,0,0,0,0,0,0,0,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.55;0.02;0.02;0.02;0.02;0.024915404617786;2;"100,0,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.41;0.02;0;0.01;0.02;0.37291732430458;2;"0,100,0,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.35;0.01;0.01;0.01;0.01;0.11347308009863;2;"0,39.998272254131,0,0,0,0,0,0,60.001727745869,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.28;0.01;0.01;0.01;0.01;0.012457702308893;2;"0,0,0,0,0,100,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.28;0.01;0.01;0.01;0.01;0.012457702308893;2;"0,0,0,0,100,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;0.14;0.01;0.01;0.01;0.01;0;1;"0,100,0,0,0,0,0,0,0,0";
153;libpthread-2.31.so;__GI___pthread_mutex_lock;;0.14;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,0,100,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,100,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
397;libmpich.so.12.1.8;MPI_Send;;0.07;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
266;libc-2.31.so;__strtol_l;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.07;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.07;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.07;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
1453;libc-2.31.so;__sprintf_chk;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
378;libc-2.31.so;_IO_ungetc;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
49;libc-2.31.so;.plt.sec@start;;0.07;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
