block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
488;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;43.78;1.63;1.57;1.58;1.59;1.4819560050964;2;
368;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;6.09;0.23;0.16;0.22;0.28;2.0755543708801;2;
382;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.53;0.13;0.1;0.13;0.15;0.72227323055267;2;
376;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.46;0.13;0.12;0.12;0.13;0.35152325034142;2;
372;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.39;0.13;0.12;0.12;0.12;0.25050756335258;2;
378;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.39;0.13;0.12;0.12;0.12;0.054705262184143;2;
374;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.32;0.12;0.11;0.12;0.13;0.54109591245651;2;
371;lbm;lbm_phys.c:236-241;3.25;0.12;0.11;0.12;0.12;0.44008052349091;2;
370;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.11;0.12;0.09;0.11;0.13;0.54515784978867;2;
380;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.97;0.11;0.08;0.11;0.13;0.94299072027206;2;
369;lbm;lbm_phys.c:236-241;2.9;0.11;0.08;0.1;0.12;0.91401338577271;2;
377;lbm;lbm_phys.c:236-241;2.14;0.08;0.06;0.08;0.09;0.58605194091797;2;
367;lbm;lbm_phys.c:236-241;2.01;0.07;0.03;0.07;0.11;1.5588327646255;2;
379;lbm;lbm_phys.c:236-241;1.87;0.07;0.06;0.07;0.07;0.18199042975903;2;
373;lbm;lbm_phys.c:236-241;1.66;0.06;0.03;0.06;0.08;1.0537558794022;2;
339;lbm;lbm_phys.c:239-241;1.52;0.06;0.05;0.05;0.05;0.068517290055752;2;
375;lbm;lbm_phys.c:236-241;1.11;0.04;0.03;0.04;0.05;0.44143468141556;2;
443;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:89-95,lbm_phys.c:39-59;0.76;0.03;0.05;0.05;0.05;0;1;
286;lbm;lbm_init.c:51-58,lbm_phys.c:98-145,lbm_struct.h:130-148;0.55;0.02;0.02;0.02;0.02;0.024915404617786;2;
381;lbm;lbm_phys.c:236-236;0.55;0.02;0.01;0.02;0.02;0.17088656127453;2;
409;lbm;lbm_struct.h:148-148,lbm_phys.c:191-192;0.41;0.02;0.01;0.01;0.02;0.2144885212183;2;
396;lbm;lbm_struct.h:148-148,lbm_phys.c:192-192;0.35;0.01;0;0.01;0.02;0.30927506089211;2;
343;lbm;lbm_phys.c:239-241;0.21;0.01;0;0.01;0.01;0.10724426060915;2;
364;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.21;0.01;0;0.01;0.01;0.10724426060915;2;
333;lbm;lbm_phys.c:234-236;0.21;0.01;0;0.01;0.01;0.088557705283165;2;
415;lbm;lbm_phys.c:191-191;0.21;0.01;0;0.01;0.01;0.088557705283165;2;
341;lbm;lbm_phys.c:239-241;0.14;0.01;0.01;0.01;0.01;0;1;
411;lbm;lbm_phys.c:192-192;0.14;0.01;0.01;0.01;0.01;0;1;
413;lbm;lbm_phys.c:192-192;0.14;0.01;0;0;0;0.0062288511544466;2;
407;lbm;lbm_phys.c:192-192;0.14;0.01;0;0;0;0.0062288511544466;2;
366;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.14;0.01;0.01;0.01;0.01;0;1;
417;lbm;lbm_phys.c:192-192;0.07;0;0;0;0;0;1;
489;lbm;lbm_phys.c:219-219;0.07;0;0;0;0;0;1;
337;lbm;lbm_struct.h:130-130,lbm_phys.c:238-238;0.07;0;0;0;0;0;1;
383;lbm;lbm_phys.c:233-233;0.07;0;0;0;0;0;1;
