block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
488;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;36.16;0.87;;;;;;
378;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;4.75;0.11;;;;;;
374;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;4.13;0.1;;;;;;
368;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.72;0.09;;;;;;
369;lbm;lbm_phys.c:236-241;3.31;0.08;;;;;;
382;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.1;0.07;;;;;;
372;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.89;0.07;;;;;;
370;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.69;0.06;;;;;;
380;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.48;0.06;;;;;;
371;lbm;lbm_phys.c:236-241;2.07;0.05;;;;;;
367;lbm;lbm_phys.c:236-241;1.86;0.04;;;;;;
375;lbm;lbm_phys.c:236-241;1.65;0.04;;;;;;
339;lbm;lbm_phys.c:239-241;1.45;0.03;;;;;;
377;lbm;lbm_phys.c:236-241;1.24;0.03;;;;;;
376;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.03;0.02;;;;;;
373;lbm;lbm_phys.c:236-241;0.83;0.02;;;;;;
409;lbm;lbm_struct.h:148-148,lbm_phys.c:191-192;0.83;0.02;;;;;;
379;lbm;lbm_phys.c:236-241;0.83;0.02;;;;;;
381;lbm;lbm_phys.c:236-236;0.62;0.01;;;;;;
286;lbm;lbm_init.c:51-58,lbm_phys.c:98-145,lbm_struct.h:130-148;0.62;0.01;;;;;;
341;lbm;lbm_phys.c:239-241;0.41;0.01;;;;;;
396;lbm;lbm_struct.h:148-148,lbm_phys.c:192-192;0.41;0.01;;;;;;
407;lbm;lbm_phys.c:192-192;0.41;0.01;;;;;;
337;lbm;lbm_struct.h:130-130,lbm_phys.c:238-238;0.21;0;;;;;;
340;lbm;lbm_phys.c:236-236;0.21;0;;;;;;
417;lbm;lbm_phys.c:192-192;0.21;0;;;;;;
