name;time_p;time_s;cpi_ratio;
/users/user2207/lbm_opt/target/multi/binaries/lbm;81.92;1.99;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;14.35;0.35;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;3.41;0.08;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.16;0;;
/usr/lib/x86_64-linux-gnu/libgcc_s.so.1;0.05;0;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.05;0;;
kernel;0.05;0;;
