block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
488;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;37.28;0.91;0.87;0.87;0.88;2.6737315654755;4;
378;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;4.32;0.1;0.06;0.1;0.13;1.6009391546249;4;
368;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;4;0.1;0.08;0.09;0.11;1.0131812095642;4;
372;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.47;0.08;0.07;0.08;0.09;0.70728778839111;4;
370;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.36;0.08;0.06;0.08;0.09;0.48154762387276;4;
380;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;3.36;0.08;0.05;0.08;0.12;1.706826210022;4;
382;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.99;0.07;0.06;0.07;0.08;0.37029713392258;4;
374;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.93;0.07;0.02;0.07;0.1;1.3363311290741;4;
376;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.51;0.06;0.02;0.06;0.1;1.3968869447708;4;
369;lbm;lbm_phys.c:236-241;2.51;0.06;0.04;0.06;0.08;0.71989977359772;4;
377;lbm;lbm_phys.c:236-241;1.87;0.05;0.03;0.04;0.06;0.52868151664734;4;
371;lbm;lbm_phys.c:236-241;1.76;0.04;0.02;0.04;0.07;0.77426928281784;4;
379;lbm;lbm_phys.c:236-241;1.49;0.04;0.02;0.03;0.05;0.51371228694916;4;
367;lbm;lbm_phys.c:236-241;1.39;0.03;0.01;0.03;0.04;0.61083328723907;4;
339;lbm;lbm_phys.c:239-241;1.39;0.03;0.01;0.03;0.06;0.80436950922012;4;
373;lbm;lbm_phys.c:236-241;1.12;0.03;0;0.03;0.04;0.7072114944458;4;
375;lbm;lbm_phys.c:236-241;1.01;0.02;0.01;0.02;0.04;0.43583986163139;4;
409;lbm;lbm_struct.h:148-148,lbm_phys.c:191-192;0.69;0.02;0.01;0.02;0.02;0.23770916461945;4;
286;lbm;lbm_init.c:51-58,lbm_phys.c:98-145,lbm_struct.h:130-148;0.64;0.02;0.01;0.01;0.01;0.0478754080832;4;
443;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:89-95,lbm_phys.c:39-59;0.64;0.02;0.06;0.06;0.06;0;1;
381;lbm;lbm_phys.c:236-236;0.53;0.01;0;0.01;0.01;0.19023418426514;4;
333;lbm;lbm_phys.c:234-236;0.37;0.01;0;0.01;0.02;0.46600314974785;3;
341;lbm;lbm_phys.c:239-241;0.32;0.01;0;0.01;0.01;0.11098597943783;4;
366;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.32;0.01;0.01;0.01;0.02;0.38244467973709;2;
396;lbm;lbm_struct.h:148-148,lbm_phys.c:192-192;0.27;0.01;0.01;0.01;0.01;0.1190454736352;3;
364;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.21;0.01;0.01;0.01;0.01;0.2906913459301;2;
417;lbm;lbm_phys.c:192-192;0.21;0.01;0;0.01;0.01;0.15576501190662;3;
407;lbm;lbm_phys.c:192-192;0.16;0;0;0.01;0.01;0.12383343279362;2;
411;lbm;lbm_phys.c:192-192;0.16;0;0;0.01;0.01;0.19122233986855;2;
383;lbm;lbm_phys.c:233-233;0.11;0;0;0;0.01;0.00029954817728139;2;
340;lbm;lbm_phys.c:236-236;0.11;0;0;0;0.01;0.00030114976107143;2;
415;lbm;lbm_phys.c:191-191;0.11;0;0;0;0;0.022863432765007;2;
413;lbm;lbm_phys.c:192-192;0.11;0;0;0;0;0.022863432765007;2;
337;lbm;lbm_struct.h:130-130,lbm_phys.c:238-238;0.11;0;0;0;0;0.022262735292315;2;
343;lbm;lbm_phys.c:239-241;0.05;0;0.01;0.01;0.01;0;1;
414;lbm;lbm_struct.h:130-130,lbm_phys.c:123-129;0.05;0;0;0;0;0;1;
