name;time_p;time_s;cpi_ratio;
/users/user2222/NPB3.4.1-MZ/NPB3.4-MZ-MPI/teste-fin-2/binaries/lu-mz.A.x;83.45;17.38;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;14.77;3.08;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;1.08;0.23;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.42;0.09;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.12;0.03;;
/usr/lib/x86_64-linux-gnu/libmpichfort.so.12.1.8;0.12;0.02;;
kernel;0.02;0.01;;
/usr/lib/x86_64-linux-gnu/ld-2.31.so;0.01;0;;
