loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
6;nbody_omp;move_particles._omp_fn.0;9;nbody_omp.c:68-81;Innermost;99.33;7.6;7.53;7.55;7.57;0.23975673317909;20;
4;nbody_omp;move_particles._omp_fn.0;9;nbody_omp.c:58-87;Outermost;0.34;0.03;0.01;0.03;0.04;0.095016248524189;20;
7;nbody_omp;init;10;nbody_omp.c:25-40;Single;0.01;0;0.01;0.01;0.01;0;1;
