Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.0139;1.0182;1.0304;1.1083;
2;1.014;1.0295;1.0459;1.1406;
3;1.014;1.0371;1.0538;1.142;
4;1.014;1.0373;1.0555;1.142;
5;1.014;1.0373;1.0555;1.142;
