block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
146;nbody_mpi;nbody_mpi.c:45-61;97.64;11.36;;;;;;
157;nbody_mpi;nbody_mpi.c:45-61;0.3;0.04;;;;;;
163;nbody_mpi;nbody_mpi.c:35-67;0.13;0.02;;;;;;
155;nbody_mpi;nbody_mpi.c:45-61;0.13;0.02;;;;;;
152;nbody_mpi;nbody_mpi.c:45-45;0.13;0.02;;;;;;
24;nbody_mpi;nbody_mpi.c:132-135;0.13;0.02;;;;;;
181;nbody_mpi;nbody_mpi.c:72-77;0.09;0.01;;;;;;
19;nbody_mpi;nbody_mpi.c:126-127;0.04;0;;;;;;
148;nbody_mpi;nbody_mpi.c:45-61;0.04;0;;;;;;
25;nbody_mpi;nbody_mpi.c:135-136;0.04;0;;;;;;
