Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.14;96.61;2.55;6971;0;0.43;0;0.11;0.1;11.63;0;0.04;
knl06;_ALL;_ALL;0.14;96.61;2.55;6971;0;0.43;0;0.11;0.1;11.63;0;0.04;
knl06;1983617;_ALL;0.04;98.71;0.47;2326;0;0.39;0;0.09;0.21;11.63;0;0.09;
knl06;1983617;1983617;0.04;98.71;0.47;2326;0;0.39;0;0.09;0.21;11.63;0;0.09;
knl06;1983618;_ALL;0.22;92.24;6.85;2320;0;0.52;0;0.13;0.04;11.6;0;0;
knl06;1983618;1983618;0.22;92.24;6.85;2320;0;0.52;0;0.13;0.04;11.6;0;0;
knl06;1983619;_ALL;0.17;98.88;0.34;2325;0;0.39;0;0.13;0.04;11.62;0;0.04;
knl06;1983619;1983619;0.17;98.88;0.34;2325;0;0.39;0;0.13;0.04;11.62;0;0.04;
