Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.04;98.94;0;21673.27;0.94;0;0;0.05;0;13.56;0;0.04;
knl01;_ALL;_ALL;0.04;98.94;0;21673.27;0.94;0;0;0.05;0;13.56;0;0.04;
knl01;14293;_ALL;0.04;98.94;0;21673.27;0.94;0;0;0.05;0;13.56;0;0.04;
knl01;14293;14550;0.07;98.96;0;2709.04;0.92;0;0;0.04;0;13.55;0;0;
knl01;14293;14556;0.07;99.15;0;2711.03;0.7;0;0;0.04;0;13.56;0;0.04;
knl01;14293;14551;0;98.04;0;2703.03;1.78;0;0;0.11;0;13.52;0;0.07;
knl01;14293;14293;0.07;99.07;0;2706.03;0.81;0;0;0.04;0;13.53;0;0;
knl01;14293;14553;0;99.15;0;2711.04;0.81;0;0;0.04;0;13.56;0;0;
knl01;14293;14554;0.07;99;0;2711.03;0.85;0;0;0;0;13.56;0;0.07;
knl01;14293;14555;0.04;98.97;0;2711.03;0.89;0;0;0.04;0;13.56;0;0.07;
knl01;14293;14552;0;99.15;0;2711.04;0.74;0;0;0.07;0;13.56;0;0.04;
