Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;1.66;51;42.5;3551;0.2;0.56;0.68;1.07;1.41;1.15;0;0.93;
knl06;_ALL;_ALL;1.66;51;42.5;3551;0.2;0.56;0.68;1.07;1.41;1.15;0;0.93;
knl06;2177046;_ALL;1.35;50.9;42.34;222;0;1.35;0;2.7;0.45;1.11;0;0.9;
knl06;2177046;2177046;1.35;50.9;42.34;222;0;1.35;0;2.7;0.45;1.11;0;0.9;
knl06;2177050;_ALL;2.62;49.34;43.67;229;0;0;0.87;0.44;2.18;1.15;0;0.87;
knl06;2177050;2177050;2.62;49.34;43.67;229;0;0;0.87;0.44;2.18;1.15;0;0.87;
knl06;2177048;_ALL;2.33;72.67;18.02;172;0;2.33;0.58;1.16;0.58;0.86;0;2.33;
knl06;2177048;2177048;2.33;72.67;18.02;172;0;2.33;0.58;1.16;0.58;0.86;0;2.33;
knl06;2177045;_ALL;2.23;48.66;46.43;224;0;0;0.45;0.89;0.45;1.12;0;0.89;
knl06;2177045;2177045;2.23;48.66;46.43;224;0;0;0.45;0.89;0.45;1.12;0;0.89;
knl06;2177051;_ALL;1.75;47.81;44.3;228;0.44;1.75;0.44;2.19;1.32;1.14;0;0;
knl06;2177051;2177051;1.75;47.81;44.3;228;0.44;1.75;0.44;2.19;1.32;1.14;0;0;
knl06;2177049;_ALL;1.76;51.1;41.85;227;0.44;0.44;1.32;0.44;0.88;1.14;0;1.76;
knl06;2177049;2177049;1.76;51.1;41.85;227;0.44;0.44;1.32;0.44;0.88;1.14;0;1.76;
knl06;2177052;_ALL;1.76;49.78;43.61;227;0.44;0.44;0.88;0.88;1.76;1.13;0;0.44;
knl06;2177052;2177052;1.76;49.78;43.61;227;0.44;0.44;0.88;0.88;1.76;1.13;0;0.44;
knl06;2177058;_ALL;0.45;51.8;42.34;222;0.45;0;1.35;1.35;1.8;1.11;0;0.45;
knl06;2177058;2177058;0.45;51.8;42.34;222;0.45;0;1.35;1.35;1.8;1.11;0;0.45;
knl06;2177054;_ALL;1.33;50.67;42.67;225;0.44;0.44;0;0.44;3.11;1.12;0;0.89;
knl06;2177054;2177054;1.33;50.67;42.67;225;0.44;0.44;0;0.44;3.11;1.12;0;0.89;
knl06;2177053;_ALL;1.36;50.23;44.8;221;0;0.9;0.45;0.9;1.36;1.1;0;0;
knl06;2177053;2177053;1.36;50.23;44.8;221;0;0.9;0.45;0.9;1.36;1.1;0;0;
knl06;2177057;_ALL;1.36;51.36;43.18;220;0;0;0.91;0;1.82;1.1;0;1.36;
knl06;2177057;2177057;1.36;51.36;43.18;220;0;0;0.91;0;1.82;1.1;0;1.36;
knl06;2177056;_ALL;1.32;45.18;47.81;228;0.88;0;1.32;1.32;1.32;1.14;0;0.88;
knl06;2177056;2177056;1.32;45.18;47.81;228;0.88;0;1.32;1.32;1.32;1.14;0;0.88;
knl06;2177059;_ALL;0.44;50.44;43.86;228;0;0.44;1.32;1.32;1.32;1.14;0;0.88;
knl06;2177059;2177059;0.44;50.44;43.86;228;0;0.44;1.32;1.32;1.32;1.14;0;0.88;
knl06;2177055;_ALL;1.8;53.6;40.09;222;0;0;0.9;0.45;2.25;1.11;0;0.9;
knl06;2177055;2177055;1.8;53.6;40.09;222;0;0;0.9;0.45;2.25;1.11;0;0.9;
knl06;2177060;_ALL;3.07;48.25;45.18;228;0;0.44;0;0.88;0.44;1.14;0;1.75;
knl06;2177060;2177060;3.07;48.25;45.18;228;0;0.44;0;0.88;0.44;1.14;0;1.75;
knl06;2177047;_ALL;1.75;49.56;43.86;228;0;0.88;0;1.75;1.32;1.14;0;0.88;
knl06;2177047;2177047;1.75;49.56;43.86;228;0;0.88;0;1.75;1.32;1.14;0;0.88;
