Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.2073;1.1995;1.2842;1.2848;
2;1.2248;1.3884;1.5981;1.4293;
3;1.2342;1.4001;1.6195;1.4444;
4;1.2381;1.41;1.6411;1.4509;
5;1.2402;1.4173;1.653;1.4538;
6;1.2405;1.4224;1.6604;1.4548;
7;1.2407;1.4228;1.662;1.4551;
8;1.2408;1.4228;1.6627;1.4554;
9;1.2408;1.4228;1.6635;1.4556;
10;1.2408;1.4228;1.6637;1.4556;
