loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
99;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:144-307;Innermost;8.87;1.07;1.02;1.07;1.15;0.55119943618774;4;
94;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:145-308;Innermost;8.66;1.05;0.96;1.05;1.13;0.58472245931625;4;
115;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:145-308;Innermost;7.86;0.95;0.88;0.95;1.01;0.45519658923149;4;
101;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:54-136;Innermost;3.4;0.41;0.32;0.41;0.48;0.58284658193588;4;
96;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:56-138;Innermost;3.34;0.4;0.35;0.4;0.54;0.75415897369385;4;
116;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:54-136;Innermost;3.12;0.38;0.33;0.38;0.44;0.40141153335571;4;
69;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:80-129;Innermost;2.02;0.24;0.21;0.24;0.28;0.23896722495556;4;
58;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:185-229;Innermost;1.76;0.21;0.2;0.21;0.23;0.13152299821377;4;
50;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:295-340;Innermost;1.66;0.2;0.15;0.2;0.25;0.3450620174408;4;
98;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:393-397;Innermost;1.44;0.17;0.14;0.17;0.2;0.2408364713192;4;
93;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:394-398;Innermost;1.28;0.15;0.14;0.15;0.17;0.10597178339958;4;
73;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:37-47;Innermost;1.09;0.13;0.12;0.13;0.14;0.072269201278687;4;
112;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:414-420;Innermost;0.89;0.11;0.08;0.11;0.15;0.26233878731728;4;
72;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:64-64;Innermost;0.85;0.1;0.09;0.1;0.11;0.072355322539806;4;
68;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:149-154;Innermost;0.76;0.09;0.07;0.09;0.11;0.14628165960312;4;
111;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:51-420;Outermost;0.76;0.09;0.08;0.09;0.11;0.11930954456329;4;
64;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:272-277;Innermost;0.68;0.08;0.08;0.08;0.09;0.048784419894218;4;
56;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:383-388;Innermost;0.61;0.07;0.06;0.07;0.09;0.10049730539322;4;
119;bt-mz.A.x;add_._omp_fn.0;38;add.f90:29-29;Innermost;0.37;0.04;0.03;0.04;0.06;0.093673400580883;4;
92;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:53-398;Outermost;0.37;0.04;0.03;0.04;0.07;0.13951523602009;4;
97;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:51-397;Outermost;0.32;0.04;0.03;0.04;0.06;0.14020910859108;4;
114;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:313-313;Innermost;0.25;0.03;0.02;0.03;0.04;0.068902626633644;4;
48;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:402-404;Innermost;0.2;0.02;0.01;0.02;0.03;0.079912915825844;4;
67;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:62-169;Outermost;0.14;0.02;0.01;0.02;0.03;0.072202876210213;4;
100;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:336-359;Innermost;0.11;0.01;0.01;0.02;0.03;0.064573220908642;3;
52;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:236-404;InBetween;0.09;0.01;0.01;0.02;0.03;0.084530875086784;3;
105;bt-mz.A.x;copy_x_face_._omp_fn.1;28;exch_qbc.f90:257-261;Single;0.09;0.01;0.01;0.01;0.02;0.04044434428215;4;
71;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:62-365;Outermost;0.08;0.01;0.01;0.01;0.03;0.087893903255463;3;
60;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:182-277;InBetween;0.08;0.01;0.01;0.01;0.02;0.034480456262827;4;
95;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:341-363;Innermost;0.08;0.01;0.01;0.01;0.02;0.024371100589633;3;
51;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:347-351;Innermost;0.08;0.01;0.01;0.01;0.02;0.034465871751308;4;
53;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:356-360;Innermost;0.06;0.01;0.01;0.01;0.01;0.024391673505306;4;
63;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:263-267;Innermost;0.05;0.01;0.01;0.01;0.02;0.089582785964012;2;
110;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:350-374;Innermost;0.05;0.01;0.01;0.01;0.02;0.029810450971127;2;
104;bt-mz.A.x;copy_x_face_._omp_fn.0;27;exch_qbc.f90:246-250;Single;0.05;0.01;0.01;0.01;0.01;0.021144619211555;4;
55;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:374-378;Innermost;0.04;0.01;0.01;0.01;0.01;0.024360736832023;3;
61;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:245-249;Innermost;0.03;0;0.01;0.01;0.01;2.0608940758393e-05;3;
54;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:365-369;Innermost;0.03;0;0.01;0.01;0.01;0.029911410063505;2;
103;bt-mz.A.x;copy_y_face_._omp_fn.1;26;exch_qbc.f90:218-222;Single;0.03;0;0.01;0.01;0.01;0.029911410063505;2;
74;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:37-402;Outermost;0.02;0;0.01;0.01;0.01;2.5240693503292e-05;2;
47;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:32-32;Innermost;0.02;0;0.01;0.01;0.01;0;1;
45;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:48-66;Innermost;0.02;0;0.01;0.01;0.01;2.5240693503292e-05;2;
43;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:122-122;Innermost;0.02;0;0.01;0.01;0.01;2.5240693503292e-05;2;
23;bt-mz.A.x;initialize_._omp_fn.0;9;initialize.f90:56-84;Innermost;0.02;0;0.01;0.01;0.01;2.5240693503292e-05;2;
49;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:162-404;Outermost;0.02;0;0.01;0.01;0.01;0;1;
102;bt-mz.A.x;copy_y_face_._omp_fn.0;25;exch_qbc.f90:207-211;Single;0.02;0;0.01;0.01;0.01;0;2;
62;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:254-258;Innermost;0.01;0;0.01;0.01;0.01;0;1;
39;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:149-167;Innermost;0.01;0;0.01;0.01;0.01;0;1;
59;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:236-240;Innermost;0.01;0;0.01;0.01;0.01;0;1;
32;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:270-301;Innermost;0.01;0;0.01;0.01;0.01;0;1;
31;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:321-321;Innermost;0.01;0;0.01;0.01;0.01;0;1;
123;bt-mz.A.x;error_norm_._omp_fn.0;40;error.f90:38-44;Innermost;0.01;0;0.01;0.01;0.01;0;1;
