Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1;1;1.0052;1;
2;1;1;1.0094;1;
3;1;1;1.0122;1;
4;1;1;1.0149;1;
5;1;1;1.0175;1;
6;1;1;1.0197;1;
7;1;1;1.0216;1;
8;1;1;1.0231;1;
9;1;1;1.0244;1;
10;1;1;1.0256;1;
11;1;1;1.026;1;
12;1;1;1.0263;1;
13;1;1;1.0265;1;
14;1;1;1.0267;1;
15;1;1;1.0268;1;
