Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
knl01;30887;30887;0.17;14.3;34.1;4763;48.88;0.52;0;0.06;0.15;23.82;0;1.83;
knl01;30887;31008;0;71.17;2.42;4794.02;24.91;0.04;0;0.02;0;23.97;0;1.44;
knl01;30887;31126;0;87.67;2.91;4881.02;8.13;0.04;0;0.04;0;24.41;0;1.21;
knl01;30887;31181;0.08;90.79;2.22;5095.01;5.52;0.08;0;0;0;25.48;0;1.32;
knl01;30887;31101;0;86.03;2.38;4881.01;10.12;0.1;0;0.02;0;24.41;0;1.35;
knl01;30887;31040;0;78.03;2.44;4797.01;17.97;0.02;0;0.06;0;23.99;0;1.48;
knl01;30887;30976;0;61.83;2.86;4792.02;33.6;0.13;0;0.02;0;23.96;0;1.57;
knl01;30887;31192;0.04;91.43;2.47;5183.01;4.96;0.08;0;0.04;0;25.92;0;0.98;
knl01;30891;_ALL;0.02;66.46;4.98;69322.49;26.26;0.18;0;0.14;0;25.23;0;1.96;
knl01;30891;31138;0;85.7;3.93;4602.04;8.45;0.07;0;0.09;0;23.01;0;1.76;
knl01;30891;31053;0;75.18;4.26;4295.04;18.67;0.16;0;0.09;0;21.48;0;1.63;
knl01;30891;31013;0;69.13;4.34;4175.04;24.24;0.14;0;0.12;0;20.88;0;2.04;
knl01;30891;30942;0;47.3;5.21;4030.02;45.38;0.1;0;0.1;0;20.15;0;1.91;
knl01;30891;30906;0;34.31;4.91;4115.02;58.25;0.1;0;0.07;0;20.58;0;2.36;
knl01;30891;30891;0.24;23.04;14.43;4102.03;58.34;1;0;0.37;0.05;20.51;0;2.54;
knl01;30891;30977;0;59.86;5.34;4156.02;32.1;0.22;0;0.1;0.02;20.78;0;2.36;
knl01;30891;31178;0;87.28;3.31;5046.03;7.57;0.12;0;0.06;0;25.23;0;1.66;
knl01;30891;31154;0;86.63;3.69;4794.03;7.99;0.15;0;0.08;0;23.97;0;1.46;
knl01;30891;31091;0;82.14;4.03;4395.04;11.38;0.2;0;0.25;0;21.98;0;2;
knl01;30891;31031;0;72.39;5.08;4350.04;20.07;0.14;0;0.14;0;21.75;0;2.18;
knl01;30891;30960;0.02;54.3;4.23;4066.02;39.47;0.05;0;0.12;0;20.33;0;1.8;
knl01;30891;31115;0.02;83.92;3.92;4590.04;9.89;0.09;0;0.11;0;22.95;0;2.05;
knl01;30891;31071;0;78.73;4.08;4410.04;14.94;0.11;0;0.2;0;22.05;0;1.93;
knl01;30891;30992;0;64.72;4.23;4135.03;29.12;0.12;0;0.19;0;20.68;0;1.62;
knl01;30891;30925;0;42.8;5.71;4061.02;49.03;0.15;0;0.15;0;20.31;0;2.17;
knl01;30888;_ALL;0.02;67.44;5.04;71708.9;25.41;0.2;0;0.12;0.01;25.49;0;1.74;
knl01;30888;31104;0;80.44;4.3;4533.99;13.06;0.18;0;0.09;0;22.67;0;1.94;
knl01;30888;31049;0;73.85;3.94;4439.99;19.93;0.18;0;0.09;0;22.2;0;2;
knl01;30888;31015;0.02;68.59;3.74;4411.99;26.07;0.09;0;0;0.02;22.06;0;1.47;
knl01;30888;30966;0.02;57.99;4.58;4215.99;34.68;0.17;0;0.24;0;21.08;0;2.32;
knl01;30888;31069;0.02;76.92;4.18;4449.99;16.99;0.11;0;0.11;0.02;22.25;0;1.64;
knl01;30888;31089;0.02;79.65;3.66;4529.99;15.06;0.18;0;0.07;0;22.65;0;1.37;
knl01;30888;31030;0.02;69.75;3.64;4455.99;24.96;0.09;0;0.22;0;22.28;0;1.32;
knl01;30888;30947;0;51.88;4.36;4224.99;41.47;0.21;0;0.09;0;21.12;0;1.99;
knl01;30888;30907;0;39.46;5.38;4218.99;52.9;0.21;0;0.12;0;21.09;0;1.92;
knl01;30888;30928;0.02;44.66;4.7;4251.99;48.21;0.28;0;0.12;0;21.26;0;2;
knl01;30888;30995;0.02;60.37;4.51;4122.99;32.36;0.17;0;0.22;0;20.61;0;2.35;
knl01;30888;31175;0;85.76;3.28;5099;9.14;0.12;0;0.18;0;25.49;0;1.53;
knl01;30888;30888;0.19;21.67;20.74;4286.99;54.12;0.96;0.02;0.12;0.09;21.43;0;2.1;
knl01;30888;31120;0;84.12;3.39;4754.99;10.85;0.08;0;0.21;0;23.77;0;1.35;
knl01;30888;31140;0.02;84.43;3.84;4765.99;9.67;0.15;0;0.06;0;23.83;0;1.83;
knl01;30888;31156;0.02;86.07;3.6;4945;9.06;0.16;0;0.06;0;24.72;0;1.03;
knl01;30893;_ALL;0.02;70.1;4.89;71093.43;22.88;0.17;0;0.12;0.01;25.48;0;1.81;
knl01;30893;30893;0.19;21.86;18.52;4227.02;56.07;0.71;0.02;0.17;0.09;21.14;0;2.37;
knl01;30893;30965;0.05;53.18;5.04;4229.01;38.92;0.31;0;0.26;0;21.15;0;2.25;
knl01;30893;30989;0;60.01;4.2;4211.02;33.48;0.19;0;0.07;0;21.06;0;2.04;
knl01;30893;30914;0;41.07;4.22;4198.01;52.62;0.12;0;0.17;0;20.99;0;1.81;
knl01;30893;31153;0;86.49;3.97;4684.03;7.96;0.15;0;0.09;0;23.42;0;1.34;
knl01;30893;31075;0;77.23;3.93;4431.03;16.77;0.09;0;0.09;0;22.16;0;1.9;
knl01;30893;31010;0;65.73;4.46;4287.03;27.48;0.16;0;0.14;0;21.44;0;2.03;
knl01;30893;30935;0;46.89;4.94;4127.01;46.04;0.12;0;0.07;0;20.64;0;1.94;
knl01;30893;31173;0.02;88.8;3.45;4724.04;6.12;0.15;0;0.06;0;23.62;0;1.4;
knl01;30893;31055;0;72.28;4.95;4322.04;20.5;0.12;0;0.14;0;21.61;0;2.01;
knl01;30893;31035;0;68.35;3.77;4244.03;25.52;0.09;0;0.12;0;21.22;0;2.14;
knl01;30893;31132;0.02;85.25;3.54;4523.03;9.31;0.13;0;0.13;0;22.62;0;1.61;
knl01;30893;31111;0;82.75;4.13;4550.03;11.14;0.13;0;0.04;0;22.75;0;1.8;
knl01;30893;31092;0;79.51;4.18;4333.04;14.52;0.12;0;0.07;0;21.67;0;1.62;
knl01;30893;31197;0;89.83;2.67;5096.03;5.97;0.1;0;0.1;0;25.48;0;1.33;
knl01;30893;31188;0;88.1;3.53;4907.03;6.44;0.14;0;0.14;0;24.54;0;1.65;
knl01;30884;_ALL;0.01;64.59;4.91;70640.07;28.29;0.19;0;0.12;0.01;25.32;0;1.88;
knl01;30884;30909;0;33.45;4.84;4150;59.47;0.24;0;0.1;0;20.75;0;1.9;
knl01;30884;30930;0;42.23;4.67;4258;50.02;0.21;0;0.21;0;21.29;0;2.65;
knl01;30884;31037;0;66.44;4;4297;27.41;0.07;0;0.09;0;21.49;0;1.98;
knl01;30884;30950;0;46.96;4.56;4125;46.42;0.17;0;0.05;0;20.63;0;1.84;
knl01;30884;31141;0;81.62;3.19;4582;13.29;0.09;0;0.15;0;22.91;0;1.66;
knl01;30884;31078;0;74.46;4.28;4534;19.32;0.15;0;0.15;0;22.67;0;1.63;
knl01;30884;31016;0;63.66;4.17;4197;29.52;0.17;0;0.14;0;20.99;0;2.33;
knl01;30884;31190;0;84.66;3.61;5064;10.25;0.08;0;0.04;0;25.32;0;1.36;
knl01;30884;31123;0;79.59;3.74;4577;14.68;0.15;0;0.13;0;22.89;0;1.7;
knl01;30884;31059;0.02;71.72;4.26;4392;21.7;0.18;0;0.09;0;21.96;0;2.03;
knl01;30884;30884;0.12;22.12;17.83;4196.01;56.2;0.83;0.02;0.19;0.1;20.98;0;2.6;
knl01;30884;31179;0.02;82.94;3.73;4853;11.66;0.16;0;0.1;0;24.27;0;1.38;
knl01;30884;31159;0;82.34;4.1;4638;11.64;0.11;0;0.09;0;23.19;0;1.72;
knl01;30884;31103;0;76.64;3.32;4460;18;0.11;0;0.18;0;22.3;0;1.75;
knl01;30884;30996;0;59.36;4.52;4186;33.83;0.22;0;0.14;0;20.93;0;1.94;
knl01;30884;30973;0;51;4.74;4131;42.24;0.12;0;0.07;0;20.66;0;1.82;
knl01;30892;_ALL;0.02;66.29;5.08;71223.42;26.47;0.2;0;0.13;0.01;25.49;0;1.8;
knl01;30892;30969;0;60.08;4.73;4163.02;32.96;0.1;0;0.14;0;20.82;0;1.99;
knl01;30892;30904;0.02;36.81;5.36;4194.02;55.7;0.14;0;0.14;0;20.97;0;1.81;
knl01;30892;31009;0;68.74;4.54;4363.04;24.8;0.16;0;0.21;0;21.82;0;1.56;
knl01;30892;31110;0;83.57;3.16;4741.03;11.64;0.11;0;0.13;0;23.71;0;1.39;
knl01;30892;30892;0.12;21.49;19.21;4207.02;55.6;0.78;0.05;0.29;0.12;21.04;0;2.35;
knl01;30892;31070;0.02;79.05;3.94;4520.03;15.24;0.11;0;0.02;0;22.6;0;1.62;
knl01;30892;30948;0;55.96;4.74;4262.02;37.19;0.12;0;0.12;0;21.31;0;1.88;
knl01;30892;30915;0.05;44.23;4.94;4194.01;48.19;0.19;0;0.12;0;20.97;0;2.29;
knl01;30892;31130;0.04;83.96;3.7;4756.03;10.11;0.11;0;0.13;0;23.78;0;1.96;
knl01;30892;31033;0;72.2;4.15;4388.04;21.4;0.21;0;0.11;0;21.94;0;1.94;
knl01;30892;30991;0.05;63.59;5;4224.03;29.19;0.24;0;0.09;0;21.12;0;1.85;
knl01;30892;31171;0.06;85.39;3.3;5098.03;9.81;0.18;0;0.12;0;25.49;0;1.16;
knl01;30892;31155;0;84.43;3.43;4844.02;10.55;0.19;0;0.06;0;24.22;0;1.34;
knl01;30892;31052;0;76.11;3.96;4441.03;17.79;0.14;0;0.14;0;22.21;0;1.87;
knl01;30892;31090;0;80.35;3.75;4581.03;13.84;0.22;0;0.07;0;22.91;0;1.77;
knl01;30892;30933;0.02;50.36;4.78;4247.01;42.05;0.24;0;0.21;0.02;21.24;0;2.31;
knl01;30890;_ALL;0.02;64.73;5.12;72070.34;28.01;0.18;0;0.08;0;25.53;0;1.86;
knl01;30890;30927;0;43.01;4.34;4262.01;49.91;0.09;0;0.19;0;21.31;0;2.46;
knl01;30890;31041;0;73.9;3.86;4560.02;20.5;0.15;0;0.09;0;22.8;0;1.49;
knl01;30890;31001;0;68.57;3.88;4407.03;25.96;0.05;0;0.02;0;22.04;0;1.52;
knl01;30890;30958;0;53.62;3.95;4200.01;39.29;0.24;0;0.05;0;21;0;2.86;
knl01;30890;30890;0.24;18.22;25.77;4132.03;51.79;0.75;0;0.17;0.02;20.66;0;3.03;
knl01;30890;31062;0;76.28;4.14;4561.03;17.67;0.11;0;0.11;0;22.81;0;1.69;
knl01;30890;30986;0;62.92;4.31;4388.03;30.63;0.16;0;0.07;0;21.94;0;1.91;
knl01;30890;30975;0;59.37;3.97;4287.01;34.48;0.19;0;0.05;0;21.44;0;1.96;
knl01;30890;31122;0;81.99;3.33;4870.03;13;0.18;0;0.06;0;24.35;0;1.44;
knl01;30890;31022;0;70.04;4.18;4449.03;23.29;0.13;0;0.16;0;22.25;0;2.2;
knl01;30890;30908;0;36.22;5.26;4163.01;56.19;0.14;0;0.05;0;20.82;0;2.14;
knl01;30890;30940;0;49.41;4.98;4234.01;43.22;0.19;0;0.09;0;21.17;0;2.1;
knl01;30890;31163;0;83.76;2.43;5106.02;12.38;0.18;0;0.06;0;25.53;0;1.19;
knl01;30890;31088;0.02;78.15;3.66;4678.02;16.46;0.11;0;0.06;0;23.39;0;1.54;
knl01;30890;31105;0;80.9;3.3;4811.03;13.95;0.06;0;0.04;0;24.06;0;1.75;
knl01;30890;31142;0.02;82.71;2.92;4962.02;13.18;0.14;0;0.08;0;24.81;0;0.95;
knl01;30885;_ALL;0.02;54.03;4.62;77666.86;39.77;0.08;0;0.02;0.01;25.43;0;1.45;
knl01;30885;30885;0.13;11.74;37.19;4699.99;48.62;0.32;0.02;0.09;0.09;23.5;0;1.81;
knl01;30885;31085;0.02;63.49;2.57;4861.99;32.72;0.04;0;0.02;0;24.31;0;1.13;
knl01;30885;31005;0;50.52;2.58;4805.99;45.26;0.06;0;0;0;24.03;0;1.58;
knl01;30885;30929;0.02;37.59;2.71;4862.99;58.36;0.06;0;0;0.02;24.31;0;1.23;
knl01;30885;30910;0;30.06;2.88;4833.99;65.41;0.12;0;0.02;0;24.17;0;1.51;
knl01;30885;31102;0.02;64.56;2.4;4864.99;31.31;0.08;0;0.04;0;24.32;0;1.58;
knl01;30885;30956;0;42.1;2.16;4773.99;54.19;0.1;0;0.02;0;23.87;0;1.42;
knl01;30885;31198;0;70.51;2.62;5085.99;25.6;0.02;0;0;0;25.43;0;1.26;
knl01;30885;31150;0.02;68.84;2.6;4919.99;27.13;0.02;0;0;0;24.6;0;1.38;
knl01;30885;31048;0;57.33;2.54;4794.99;38.67;0.1;0;0.04;0;23.97;0;1.31;
knl01;30885;30979;0.02;45.95;2.23;4763.99;49.85;0.13;0;0;0;23.82;0;1.83;
knl01;30885;31191;0.02;69.78;2.42;5046.99;26.27;0.1;0;0.04;0;25.23;0;1.37;
knl01;30885;31119;0.02;66.06;2.87;4873.99;29.42;0.06;0;0.04;0;24.37;0;1.52;
knl01;30885;31068;0;60.38;2.4;4825.99;35.83;0.04;0;0.02;0;24.13;0;1.33;
knl01;30885;31028;0;52.38;2.31;4755.99;43.71;0.04;0;0;0;23.78;0;1.56;
knl01;30885;31176;0;69.54;2.51;4894.99;26.46;0.06;0;0.02;0;24.47;0;1.41;
