function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;18.39;1.77;1.35;1.76;1.96;2.2070035934448;16;"99.982257190758,0,0.017742809241784,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;16.1;1.55;1.08;1.54;1.72;2.3818604946136;16;"100,0,0,0,0,0,0,0,0,0";
46;lu-mz.A.x;sync_left;syncs.f90:73-88;14.6;1.41;0.34;1.6;3.37;11.627964019775;14;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;14.24;1.37;0.77;1.36;1.99;4.4219708442688;16;"0,0,100,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:58-475;13.74;1.32;0.89;1.32;1.52;2.0766596794128;16;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-356;11.41;1.1;0.84;1.09;1.27;1.4175815582275;16;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-357;8.21;0.79;0.61;0.79;0.93;1.069606423378;16;"99.642572645712,0,0.3574273542882,0,0,0,0,0,0,0";
26;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:39-170;1.72;0.17;0.13;0.16;0.23;0.26478359103203;16;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:263-265;0.18;0.02;0;0.02;0.03;0.089707165956497;15;"100,0,0,0,0,0,0,0,0,0";
21;lu-mz.A.x;exact;exact.f90:4-52;0.17;0.02;0;0.02;0.04;0.081200465559959;15;"96.22648293166,0,3.7735170683403,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;0.17;0.02;0.08;0.13;0.18;0.73168832063675;2;"0,100,0,0,0,0,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.14;0.01;0;0.02;0.06;0.17475464940071;12;"0,0,100,0,0,0,0,0,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.1;0.01;0;0.01;0.03;0.078866735100746;14;"0,0,100,0,0,0,0,0,0,0";
24;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:53-484;0.09;0.01;0;0.01;0.01;0.036735780537128;15;"100,0,0,0,0,0,0,0,0,0";
