Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.08;95.18;0;22297.75;4.69;0;0;0.02;0;13.61;0;0.03;
knl01;_ALL;_ALL;0.08;95.18;0;22297.75;4.69;0;0;0.02;0;13.61;0;0.03;
knl01;14562;_ALL;0.08;95.18;0;22297.75;4.69;0;0;0.02;0;13.61;0;0.03;
knl01;14562;14824;0.04;98.38;0;2717.96;1.47;0;0;0;0;13.59;0;0.11;
knl01;14562;14822;0.07;98.34;0;2712.98;1.55;0;0;0;0;13.56;0;0.04;
knl01;14562;14821;0.04;97.75;0;2711.96;2.21;0;0;0;0;13.56;0;0;
knl01;14562;14823;0.07;97.06;0;2721.97;2.79;0;0;0.04;0;13.61;0;0.04;
knl01;14562;14826;0;81.38;0;1653.99;18.5;0;0;0.12;0;8.27;0;0;
knl01;14562;14562;0.07;98.75;0;2710.97;1.03;0.04;0;0.07;0;13.55;0;0.04;
knl01;14562;14819;0.11;96.72;0;2713.97;3.13;0;0;0;0;13.57;0;0.04;
knl01;14562;14820;0.18;96.87;0;2712.98;2.95;0;0;0;0;13.56;0;0;
knl01;14562;14825;0.06;79.89;0;1640.99;20.05;0;0;0;0;8.2;0;0;
