Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.04;86.77;0;24988.9;13.13;0;0;0.02;0;13.71;0;0.04;
knl01;_ALL;_ALL;0.04;86.77;0;24988.9;13.13;0;0;0.02;0;13.71;0;0.04;
knl01;15640;_ALL;0.04;86.77;0;24988.9;13.13;0;0;0.02;0;13.71;0;0.04;
knl01;15640;15901;0.06;81.46;0;1687.99;18.42;0;0;0;0;8.44;0;0.06;
knl01;15640;15903;0;81.49;0;1674.99;18.39;0;0;0.06;0;8.37;0;0.06;
knl01;15640;15906;0;81.5;0;1669.99;18.44;0;0;0;0;8.35;0;0.06;
knl01;15640;15898;0.04;97.23;0;2742.99;2.7;0;0;0.04;0;13.71;0;0;
knl01;15640;15905;0.06;81.12;0;1678.99;18.7;0;0;0.06;0;8.39;0;0.06;
knl01;15640;15897;0.07;98.18;0;2742.99;1.71;0;0;0;0;13.71;0;0.04;
knl01;15640;15640;0.11;98.69;0;2740.99;1.13;0;0;0.04;0;13.7;0;0.04;
knl01;15640;15908;0;81.43;0;1679.99;18.51;0;0;0;0;8.4;0;0.06;
knl01;15640;15902;0;81.04;0;1666.99;18.84;0;0;0.06;0;8.33;0;0.06;
knl01;15640;15904;0;81.01;0;1668.99;18.93;0;0;0;0;8.34;0;0.06;
knl01;15640;15907;0;81.21;0;1676;18.79;0;0;0;0;8.38;0;0;
knl01;15640;15899;0.12;80.95;0;1684.99;18.93;0;0;0;0;8.42;0;0;
knl01;15640;15900;0.06;81.29;0;1672.99;18.65;0;0;0;0;8.36;0;0;
