block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
146;nbody_mpi;nbody_mpi.c:45-61;69.62;0.82;0.75;0.82;0.88;3.6888580322266;12;
157;nbody_mpi;nbody_mpi.c:45-61;2.1;0.02;0.01;0.02;0.04;0.93989580869675;12;
155;nbody_mpi;nbody_mpi.c:45-61;0.68;0.01;0;0.01;0.02;0.61415928602219;9;
27;nbody_mpi;nbody_mpi.c:122-137;0.39;0;0;0.01;0.02;0.33431443572044;7;
25;nbody_mpi;nbody_mpi.c:135-136;0.36;0;0;0.01;0.01;0.22303150594234;6;
181;nbody_mpi;nbody_mpi.c:72-77;0.32;0;0;0.01;0.01;0.31905820965767;7;
22;nbody_mpi;nbody_mpi.c:130-131;0.32;0;0;0.01;0.01;0.23610319197178;6;
152;nbody_mpi;nbody_mpi.c:45-45;0.25;0;0;0.01;0.01;0.21428027749062;4;
23;nbody_mpi;nbody_mpi.c:131-132;0.21;0;0;0.01;0.01;0.18929734826088;5;
24;nbody_mpi;nbody_mpi.c:132-135;0.21;0;0;0.01;0.01;0.19112980365753;5;
26;nbody_mpi;nbody_mpi.c:136-137;0.18;0;0;0;0.01;0.0033026142045856;5;
19;nbody_mpi;nbody_mpi.c:126-127;0.14;0;0;0.01;0.01;0.24778348207474;3;
163;nbody_mpi;nbody_mpi.c:35-67;0.11;0;0;0;0;0.0027762411627918;3;
18;nbody_mpi;nbody_mpi.c:125-126;0.11;0;0;0.01;0.01;0.3047442138195;2;
17;nbody_mpi;nbody_mpi.c:125-125;0.04;0;0;0;0;0;1;
154;nbody_mpi;nbody_mpi.c:45-45;0.04;0;0;0;0;0;1;
