function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;24.51;4.9;3.48;4;5.23;1.0512245893478;7;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;21.8;4.36;3.03;3.56;4.66;1.2594624757767;7;"100,0,0,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:40-460;18.81;3.76;2.67;3.07;4.01;0.93185144662857;7;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-355;15.46;3.09;2.1;2.52;3.52;1.2091429233551;7;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-356;10.01;2;1.26;1.63;2.16;0.76690417528152;7;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;7.02;1.4;0.06;1.14;1.59;4.7255210876465;7;"0,0,100,0,0,0,0,0,0,0";
28;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:37-150;1.43;0.29;0.19;0.23;0.29;0.082543216645718;7;"100,0,0,0,0,0,0,0,0,0";
23;lu-mz.A.x;exact;exact.f90:4-52;0.2;0.04;0.02;0.03;0.05;0.040560510009527;7;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face;exch_qbc.f90:134-169;0.14;0.03;0.01;0.02;0.05;0.085534274578094;7;"100,0,0,0,0,0,0,0,0,0";
32;lu-mz.A.x;copy_y_face;exch_qbc.f90:96-131;0.11;0.02;0;0.02;0.03;0.042390387505293;7;"100,0,0,0,0,0,0,0,0,0";
26;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:41-454;0.11;0.02;0.01;0.02;0.03;0.030008802190423;7;"100,0,0,0,0,0,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.07;0.01;0;0.01;0.02;0.044538903981447;7;"0,0,100,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.05;0.01;0;0.01;0.01;0.032729528844357;6;"0,0,16.666666666667,0,83.333333333333,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.03;0.01;0;0.01;0.01;0.038700427860022;3;"0,0,0,0,0,100,0,0,0,0";
111;libgomp.so.1.0.0;GOMP_barrier;;0.03;0.01;0;0.01;0.01;0.016848856583238;5;"0,0,100,0,0,0,0,0,0,0";
0;lu-mz.A.x;Unknown function;;0.03;0.01;0;0.01;0.01;0.024556554853916;4;"100,0,0,0,0,0,0,0,0,0";
46;lu-mz.A.x;sync_left;syncs.f90:54-69;0.03;0.01;0;0.01;0.01;0.017622657120228;5;"100,0,0,0,0,0,0,0,0,0";
24;lu-mz.A.x;setiv_._omp_fn.0;setiv.f90:33-57;0.03;0.01;0;0.01;0.01;0.020783992484212;3;"100,0,0,0,0,0,0,0,0,0";
205;libgomp.so.1.0.0;GOMP_parallel;;0.02;0;0;0.01;0.01;0.03533686324954;2;"0,0,100,0,0,0,0,0,0,0";
589;libc-2.31.so;__libc_free;;0.01;0;0;0;0;0.0050416840240359;3;"0,0,0,0,0,0,0,0,100,0";
588;libc-2.31.so;__libc_malloc;;0.01;0;0;0;0;0.0050449660047889;3;"0,0,0,0,0,0,0,0,100,0";
240;libgomp.so.1.0.0;omp_in_final;;0.01;0;0;0;0;0.0050186403095722;3;"0,0,100,0,0,0,0,0,0,0";
29;lu-mz.A.x;ssor;ssor.f90:4-163;0.01;0;0;0;0;0.0050320476293564;3;"100,0,0,0,0,0,0,0,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.01;0;0;0;0;0.00014426076086238;2;"0,0,100,0,0,0,0,0,0,0";
108;libgomp.so.1.0.0;.text@start;;0.01;0;0.01;0.01;0.01;0;1;"0,0,100,0,0,0,0,0,0,0";
226;libgomp.so.1.0.0;GOMP_single_copy_end;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
202;libgomp.so.1.0.0;GOMP_doacross_ull_wait;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
107;libgomp.so.1.0.0;.plt.got@start;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
50;lu-mz.A.x;pintgr_._omp_fn.0;pintgr.f90:29-167;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
48;lu-mz.A.x;error_._omp_fn.0;error.f90:32-50;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
47;lu-mz.A.x;sync_right;syncs.f90:74-108;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
45;lu-mz.A.x;sync_init;syncs.f90:4-29;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
36;lu-mz.A.x;exch_qbc;exch_qbc.f90:1-93;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
34;lu-mz.A.x;exch_qbc_._omp_fn.1;exch_qbc.f90:59-86;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
