name;time_p;time_s;cpi_ratio;
/users/user2207/lbm_opt/target/multi/binaries/lbm;93.92;3.5;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;4.36;0.16;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;1.38;0.05;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.14;0.01;;
/usr/lib/x86_64-linux-gnu/ld-2.31.so;0.07;0;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.07;0;;
kernel;0.07;0;;
