Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.41;93.92;4.49;1446;0.14;0;0.14;0.28;0.21;3.73;0;0.41;
knl06;_ALL;_ALL;0.41;93.92;4.49;1446;0.14;0;0.14;0.28;0.21;3.73;0;0.41;
knl06;2167234;_ALL;0.4;90.21;8.31;746;0;0;0.13;0.13;0.27;3.73;0;0.54;
knl06;2167234;2167234;0.4;90.21;8.31;746;0;0;0.13;0.13;0.27;3.73;0;0.54;
knl06;2167235;_ALL;0.43;97.86;0.43;700;0.29;0;0.14;0.43;0.14;3.5;0;0.29;
knl06;2167235;2167235;0.43;97.86;0.43;700;0.29;0;0.14;0.43;0.14;3.5;0;0.29;
