block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
2729;lu-mz.A.x;blts.f90:57-227;20.43;5.33;;;;;;
2766;lu-mz.A.x;buts.f90:55-227;18.09;4.72;;;;;;
2743;lu-mz.A.x;jacu.f90:43-348;12.38;3.23;;;;;;
2714;lu-mz.A.x;jacld.f90:39-349;10.85;2.83;;;;;;
2764;lu-mz.A.x;buts.f90:67-67;4.2;1.09;;;;;;
2725;lu-mz.A.x;blts.f90:40-48;2.86;0.74;;;;;;
2747;lu-mz.A.x;jacu.f90:38-348;2.82;0.73;;;;;;
2759;lu-mz.A.x;buts.f90:40-47;1.96;0.51;;;;;;
2640;lu-mz.A.x;rhs.f90:392-416;1.57;0.41;;;;;;
2494;lu-mz.A.x;rhs.f90:45-54;1.5;0.39;;;;;;
2765;lu-mz.A.x;buts.f90:67-67;1.46;0.38;;;;;;
2565;lu-mz.A.x;rhs.f90:220-223;1.46;0.38;;;;;;
2530;lu-mz.A.x;rhs.f90:117-141;1.28;0.33;;;;;;
2581;lu-mz.A.x;rhs.f90:252-281;1.25;0.32;;;;;;
2533;lu-mz.A.x;rhs.f90:159-166;1.19;0.31;;;;;;
2558;lu-mz.A.x;rhs.f90:199-205;1.11;0.29;;;;;;
2584;lu-mz.A.x;rhs.f90:300-307;0.96;0.25;;;;;;
2526;lu-mz.A.x;rhs.f90:91-114;0.88;0.23;;;;;;
2571;lu-mz.A.x;rhs.f90:228-249;0.82;0.22;;;;;;
2638;lu-mz.A.x;rhs.f90:426-434;0.81;0.21;;;;;;
2606;lu-mz.A.x;rhs.f90:338-344;0.79;0.2;;;;;;
2642;lu-mz.A.x;rhs.f90:337-454;0.71;0.19;;;;;;
2562;lu-mz.A.x;rhs.f90:208-217;0.71;0.19;;;;;;
2518;lu-mz.A.x;rhs.f90:84-87;0.69;0.18;;;;;;
2644;lu-mz.A.x;rhs.f90:434-441;0.65;0.17;;;;;;
2742;lu-mz.A.x;jacu.f90:292-292;0.61;0.16;;;;;;
2116;lu-mz.A.x;ssor.f90:44-46;0.59;0.16;;;;;;
2514;lu-mz.A.x;rhs.f90:71-81;0.54;0.14;;;;;;
2631;lu-mz.A.x;rhs.f90:367-389;0.46;0.12;;;;;;
2582;lu-mz.A.x;rhs.f90:198-320;0.36;0.1;;;;;;
