Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.07;87.17;0.16;30548.24;12.51;0.04;0;0.01;0.03;10.96;0;0.01;
knl01;_ALL;_ALL;0.07;87.17;0.16;30548.24;12.51;0.04;0;0.01;0.03;10.96;0;0.01;
knl01;20978;_ALL;0.07;87.05;0.09;15280.13;12.7;0.05;0;0;0.02;10.93;0;0.01;
knl01;20978;21495;0.05;85.55;0;2180.02;14.4;0;0;0;0;10.9;0;0;
knl01;20978;21496;0;88.41;0;2184.02;11.58;0;0;0;0;10.92;0;0;
knl01;20978;21493;0.05;83.2;0;2179.02;16.75;0;0;0;0;10.9;0;0;
knl01;20978;20978;0.27;78.66;0.64;2184.02;19.83;0.37;0;0;0.14;10.92;0;0.09;
knl01;20978;21498;0;89.15;0;2185.01;10.85;0;0;0;0;10.93;0;0;
knl01;20978;21502;0.09;93.73;0;2184.01;6.18;0;0;0;0;10.92;0;0;
knl01;20978;21500;0;90.66;0;2184.02;9.34;0;0;0;0;10.92;0;0;
knl01;20979;_ALL;0.08;87.29;0.22;15268.11;12.33;0.03;0;0.01;0.03;10.96;0;0.01;
knl01;20979;20979;0.23;80.1;1.55;2191.02;17.53;0.23;0;0.09;0.23;10.96;0;0.05;
knl01;20979;21497;0;86.85;0;2182.02;13.15;0;0;0;0;10.91;0;0;
knl01;20979;21492;0;84.18;0;2175.02;15.82;0;0;0;0;10.88;0;0;
knl01;20979;21494;0.05;84.74;0;2176.02;15.21;0;0;0;0;10.88;0;0;
knl01;20979;21499;0.14;90.24;0;2182.02;9.62;0;0;0;0;10.91;0;0;
knl01;20979;21503;0;92.89;0;2181.01;7.11;0;0;0;0;10.91;0;0;
knl01;20979;21501;0.14;92.02;0;2181.01;7.84;0;0;0;0;10.91;0;0;
