Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.4986;1.4693;1.732;1.5351;
2;1.587;2.679;6.3755;2.0811;
3;1.5978;2.7075;7.079;2.1277;
4;1.6035;2.7161;7.207;2.1385;
5;1.6035;2.717;7.3315;2.1411;
6;1.6035;2.717;7.3809;2.1411;
7;1.6035;2.717;7.3907;2.1411;
