name;time_p;time_s;cpi_ratio;
/users/user2222/NPB3.4.1-MZ/NPB3.4-MZ-OMP/raportomp-6/binaries/lu-mz.A.x;96.68;19.6;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;3.2;0.65;;
kernel;0.08;0.02;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;0.03;0.01;;
