loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
163;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;22.63;4.59;3.22;4.19;4.74;0.7622332572937;6;
156;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;19.06;3.86;2.74;3.53;4.02;0.61063277721405;6;
160;lu-mz.A.x;jacu;43;jacu.f90:43-348;Innermost;14.32;2.9;1.79;2.65;3.3;1.7091852426529;6;
152;lu-mz.A.x;jacld;41;jacld.f90:39-349;Innermost;10.79;2.19;1.33;2;2.35;1.2732009887695;6;
158;lu-mz.A.x;jacu;43;jacu.f90:38-348;Innermost;2.75;0.56;0.3;0.51;0.62;0.44090127944946;6;
154;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.61;0.53;0.39;0.48;0.57;0.13862358033657;6;
115;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:186-454;InBetween;1.9;0.39;0.22;0.35;0.44;0.24934828281403;6;
161;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.87;0.38;0.29;0.35;0.41;0.11747338622808;6;
134;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-223;Innermost;1.7;0.34;0.22;0.31;0.44;0.27944666147232;6;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;Innermost;1.65;0.33;0.22;0.31;0.38;0.26449882984161;6;
132;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:199-205;Innermost;1.57;0.32;0.18;0.29;0.38;0.2317871004343;6;
118;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:392-416;Innermost;1.24;0.25;0.16;0.23;0.3;0.15865604579449;6;
130;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:252-281;Innermost;1.02;0.21;0.14;0.19;0.24;0.16544115543365;6;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:117-141;Innermost;0.96;0.19;0.15;0.18;0.21;0.048394963145256;6;
129;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:300-307;Innermost;0.86;0.17;0.12;0.16;0.19;0.040607661008835;6;
117;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:434-441;Innermost;0.85;0.17;0.08;0.16;0.25;0.23855997622013;6;
159;lu-mz.A.x;jacu;43;jacu.f90:38-355;Outermost;0.84;0.17;0.11;0.16;0.19;0.16478298604488;6;
120;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:338-344;Innermost;0.81;0.16;0.11;0.15;0.18;0.13231809437275;6;
143;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:159-166;Innermost;0.81;0.16;0.1;0.15;0.2;0.16315987706184;6;
138;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:84-87;Innermost;0.76;0.15;0.1;0.14;0.2;0.17303410172462;6;
98;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;Innermost;0.74;0.15;0.06;0.14;0.21;0.21943268179893;6;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:91-114;Innermost;0.73;0.15;0.11;0.14;0.18;0.13409115374088;6;
135;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:228-249;Innermost;0.68;0.14;0.07;0.13;0.16;0.12931525707245;6;
127;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:198-381;InBetween;0.66;0.13;0.08;0.12;0.18;0.14362917840481;6;
122;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:367-389;Innermost;0.63;0.13;0.08;0.12;0.17;0.14117611944675;6;
133;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:208-217;Innermost;0.58;0.12;0.07;0.11;0.14;0.091121606528759;6;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-81;Innermost;0.51;0.1;0.07;0.09;0.13;0.097677141427994;6;
93;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:37-143;InBetween;0.5;0.1;0.04;0.09;0.13;0.11922016739845;6;
121;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:347-356;Innermost;0.43;0.09;0.04;0.08;0.12;0.095349170267582;6;
94;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:143-143;Innermost;0.37;0.08;0.05;0.07;0.08;0.028397597372532;6;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-180;InBetween;0.31;0.06;0.02;0.06;0.09;0.1291187107563;6;
126;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:362-454;Innermost;0.25;0.05;0.02;0.05;0.06;0.081344678997993;6;
153;lu-mz.A.x;jacld;41;jacld.f90:39-349;Outermost;0.13;0.03;0.01;0.02;0.03;0.044302608817816;6;
99;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;InBetween;0.12;0.02;0.01;0.02;0.04;0.052831206470728;6;
157;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.05;0.01;0;0.01;0.02;0.02872172743082;6;
104;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:118-120;Innermost;0.05;0.01;0;0.01;0.02;0.028044601902366;5;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;InBetween;0.04;0.01;0;0.01;0.01;0.018880615010858;5;
116;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:186-454;Outermost;0.04;0.01;0;0.01;0.01;0.022966008633375;5;
164;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.04;0.01;0;0.01;0.02;0.044949997216463;4;
155;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.04;0.01;0;0.01;0.01;0.02382193878293;5;
136;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-180;Outermost;0.02;0;0;0.01;0.01;0.012323515489697;4;
110;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:156-158;Outermost;0.02;0;0;0.01;0.01;0.02418808825314;3;
54;lu-mz.A.x;setiv_._omp_fn.0;24;setiv.f90:39-57;Innermost;0.02;0;0;0.01;0.01;0.01028542779386;4;
109;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:156-158;Innermost;0.02;0;0;0.01;0.01;0.019924558699131;4;
111;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:146-148;Innermost;0.02;0;0.01;0.01;0.01;0.012151766568422;2;
106;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:108-110;Innermost;0.02;0;0;0.01;0.01;0.022124158218503;3;
75;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:235-258;Innermost;0.01;0;0;0.01;0.01;0.011379409581423;2;
74;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:227-230;Innermost;0.01;0;0;0.01;0.01;0.017429495230317;2;
73;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:213-224;Innermost;0.01;0;0;0.01;0.01;0.017438121140003;2;
61;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:344-355;Innermost;0.01;0;0;0.01;0.01;0.011353570967913;2;
96;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:61-87;Single;0.01;0;0;0;0;9.3029439085512e-06;3;
95;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:94-122;Single;0.01;0;0;0.01;0.01;0.029619984328747;2;
83;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:89-100;Innermost;0.01;0;0.01;0.01;0.01;0;1;
82;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:109-133;Innermost;0.01;0;0.01;0.01;0.01;0;1;
70;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:303-310;Innermost;0.01;0;0;0;0;0.0060930750332773;2;
171;lu-mz.A.x;error_._omp_fn.0;48;error.f90:39-43;Innermost;0.01;0;0;0;0;1.3431725065516e-08;2;
162;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.01;0;0;0;0;1.292591150559e-05;2;
1;lu-mz.A.x;init_workarray_._omp_fn.0;8;lu.f90:434-449;InBetween;0.01;0;0;0;0;1.7191963706864e-05;2;
91;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:37-143;Outermost;0.01;0;0;0;0;8.5861038314761e-06;2;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:42-54;Outermost;0;0;0;0;0;0;1;
84;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:178-185;Innermost;0;0;0;0;0;0;1;
128;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:198-381;Outermost;0;0;0;0;0;0;1;
97;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:41-46;Outermost;0;0;0;0;0;0;1;
112;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:146-148;Outermost;0;0;0;0;0;0;1;
107;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:108-110;Outermost;0;0;0;0;0;0;1;
58;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:392-416;Innermost;0;0;0;0;0;0;1;
113;lu-mz.A.x;exch_qbc_._omp_fn.1;34;exch_qbc.f90:60-86;Single;0;0;0;0;0;0;1;
55;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:261-454;InBetween;0;0;0;0;0;0;1;
