Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.161;1.1551;1.2175;1.218;
2;1.1742;1.2948;1.4381;1.3223;
3;1.1803;1.3019;1.4512;1.3314;
4;1.183;1.3084;1.4633;1.3356;
5;1.1845;1.3133;1.4706;1.3375;
6;1.1859;1.3177;1.4764;1.3393;
7;1.1863;1.3184;1.4785;1.3399;
8;1.1867;1.3187;1.4801;1.3404;
9;1.187;1.3187;1.4814;1.3407;
10;1.187;1.3187;1.4819;1.3408;
11;1.187;1.3187;1.4821;1.3408;
