block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3330;lu-mz.A.x;blts.f90:57-227;18.63;1.87;1.75;1.85;1.97;0.70376628637314;12;
3367;lu-mz.A.x;buts.f90:55-227;15.32;1.54;1.42;1.52;1.64;0.64905542135239;12;
3344;lu-mz.A.x;jacu.f90:44-349;11.27;1.13;1.05;1.12;1.23;0.4953558743;12;
3314;lu-mz.A.x;jacld.f90:40-350;10.13;1.02;0.94;1.01;1.09;0.5038480758667;12;
3382;lu-mz.A.x;syncs.f90:75-77;4.02;0.4;0.31;0.6;0.84;2.4335684776306;8;
3365;lu-mz.A.x;buts.f90:67-67;3.67;0.37;0.3;0.36;0.45;0.54070574045181;12;
3348;lu-mz.A.x;jacu.f90:39-349;2.36;0.24;0.18;0.23;0.31;0.37988662719727;12;
3326;lu-mz.A.x;blts.f90:40-48;2.3;0.23;0.18;0.23;0.26;0.21474847197533;12;
3360;lu-mz.A.x;buts.f90:40-47;1.65;0.17;0.11;0.16;0.2;0.29290708899498;12;
3066;lu-mz.A.x;rhs.f90:68-74;1.54;0.15;0.12;0.15;0.23;0.33127924799919;12;
3152;lu-mz.A.x;rhs.f90:242-245;1.02;0.1;0.05;0.1;0.14;0.27574172616005;12;
3112;lu-mz.A.x;rhs.f90:136-160;0.99;0.1;0.07;0.1;0.13;0.18535616993904;12;
3366;lu-mz.A.x;buts.f90:67-67;0.94;0.09;0.04;0.09;0.11;0.19711454212666;12;
3168;lu-mz.A.x;rhs.f90:274-303;0.91;0.09;0.04;0.09;0.13;0.25535207986832;12;
3145;lu-mz.A.x;rhs.f90:221-227;0.89;0.09;0.04;0.09;0.13;0.27391025424004;12;
3228;lu-mz.A.x;rhs.f90:413-437;0.86;0.09;0.06;0.09;0.1;0.12237671762705;12;
3117;lu-mz.A.x;rhs.f90:180-187;0.8;0.08;0.04;0.08;0.1;0.19280414283276;12;
3173;lu-mz.A.x;rhs.f90:322-329;0.77;0.08;0.04;0.08;0.11;0.23734574019909;12;
3108;lu-mz.A.x;rhs.f90:110-133;0.75;0.07;0.06;0.07;0.08;0.087328784167767;12;
3100;lu-mz.A.x;rhs.f90:103-106;0.69;0.07;0.04;0.07;0.12;0.23336143791676;12;
3195;lu-mz.A.x;rhs.f90:359-365;0.64;0.06;0.03;0.06;0.11;0.24180509150028;12;
3149;lu-mz.A.x;rhs.f90:230-239;0.63;0.06;0.02;0.06;0.1;0.24175994098186;12;
3158;lu-mz.A.x;rhs.f90:250-271;0.63;0.06;0.03;0.06;0.1;0.18839207291603;12;
3233;lu-mz.A.x;rhs.f90:455-462;0.62;0.06;0.03;0.06;0.1;0.24755829572678;12;
