function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;nbody_mpi;move_particles;nbody_mpi.c:25-86;95.43;6.45;6.29;6.44;6.6;2.3941884040833;4;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;2.17;0.15;0;0.15;0.28;2.2103087902069;4;"0,100,0,0,0,0,0,0,0,0";
1;nbody_mpi;main;stdlib.h:375-375,stdio2.h:107-107,nbody_mpi.c:90-230;0.33;0.02;0.02;0.02;0.03;0.095431514084339;4;"100,0,0,0,0,0,0,0,0,0";
232;libc-2.31.so;random;;0.31;0.02;0.01;0.02;0.03;0.071102805435658;4;"0,0,0,0,0,0,0,0,0,100";
351;libc-2.31.so;psiginfo;;0.3;0.02;0.02;0.02;0.02;0.00035826212842949;4;"0,12.49925372731,0,0,87.50074627269,0,0,0,0,0";
236;libc-2.31.so;random_r;;0.3;0.02;0.02;0.02;0.02;0.060706313699484;4;"0,0,0,0,0,0,0,0,0,100";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.24;0.02;0.01;0.02;0.02;0.093208312988281;4;"0,100,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.15;0.01;0;0.01;0.01;0.060347244143486;4;"0,0,0,0,0,0,0,0,0,100";
718;libc-2.31.so;explicit_bzero;;0.13;0.01;0;0.01;0.01;0.037037488073111;4;"0,28.573761708521,0,0,0,0,0,0,71.426238291479,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;0.11;0.01;0.01;0.02;0.02;0.10460116714239;2;"0,100,0,0,0,0,0,0,0,0";
237;libc-2.31.so;rand;;0.09;0.01;0;0.01;0.01;0.037165120244026;4;"0,0,0,0,0,0,0,0,0,100";
522;libc-2.31.so;_IO_enable_locks;;0.07;0.01;0.01;0.01;0.01;0.00015532167162746;2;"0,0,0,0,0,0,100,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.06;0;0;0.01;0.01;0.052145641297102;2;"0,0,0,0,0,100,0,0,0,0";
1016;libc-2.31.so;openat;;0.06;0;0;0.01;0.01;0.052300583571196;2;"0,0,0,0,0,0,100,0,0,0";
-1;kernel;unknown_kernel_region;;0.04;0;0;0;0.01;7.7471173426602e-05;2;"0,0,0,0,100,0,0,0,0,0";
0;nbody_mpi;Unknown function;;0.04;0;0;0;0.01;6.3220269908015e-08;2;"100,0,0,0,0,0,0,0,0,0";
1455;libc-2.31.so;__snprintf_chk;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
1018;libc-2.31.so;__read;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
589;libc-2.31.so;__libc_free;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,100,0";
588;libc-2.31.so;__libc_malloc;;0.02;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,0,0,100,0";
299;libc-2.31.so;swapcontext;;0.02;0;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
266;libc-2.31.so;__strtol_l;;0.02;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,0,100,0,0";
357;libc-2.31.so;_IO_fgets;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
515;libc-2.31.so;_IO_setb;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
378;libc-2.31.so;_IO_ungetc;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
366;libc-2.31.so;_IO_getline_info;;0.02;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
