Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.2863;1.2748;1.4022;1.4032;
2;1.3126;1.576;1.957;1.6428;
3;1.3229;1.5926;1.9997;1.6618;
4;1.3293;1.6072;2.031;1.6741;
5;1.3325;1.6208;2.0569;1.6791;
6;1.3338;1.6321;2.0764;1.6812;
7;1.3341;1.6327;2.0794;1.6818;
8;1.3344;1.6327;2.081;1.6822;
9;1.3344;1.6327;2.0826;1.6822;
