block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
312;mpiBench;mpiBench.c:455-457;0.44;0.03;0.03;0.03;0.04;0.03518907725811;4;
287;mpiBench;mpiBench.c:455-457;0.43;0.03;0.03;0.03;0.04;0.058384694159031;4;
385;mpiBench;mpiBench.c:455-457;0.41;0.03;0.03;0.03;0.03;0.035265367478132;4;
190;mpiBench;mpiBench.c:455-457;0.39;0.03;0.03;0.03;0.03;0.041184965521097;4;
360;mpiBench;mpiBench.c:455-457;0.34;0.02;0.02;0.02;0.03;0.068487443029881;4;
217;mpiBench;mpiBench.c:455-457;0.27;0.02;0.02;0.02;0.02;0.035798970609903;4;
153;mpiBench;mpiBench.c:455-457;0.21;0.02;0.01;0.02;0.02;0.082127548754215;4;
123;mpiBench;mpiBench.c:455-457;0.14;0.01;0.01;0.01;0.02;0.058134846389294;4;
262;mpiBench;mpiBench.c:455-457;0.11;0.01;0.01;0.01;0.02;0.071300752460957;3;
336;mpiBench;mpiBench.c:455-457;0.09;0.01;0.01;0.01;0.01;0.035671468824148;4;
1187;mpiBench;mpiBench.c:693-693;0.02;0;0.01;0.01;0.01;0;1;
