loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
16;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.44;0.03;0.03;0.03;0.04;0.03518907725811;4;
14;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.43;0.03;0.03;0.03;0.04;0.058384694159031;4;
24;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.41;0.03;0.03;0.03;0.03;0.035265367478132;4;
20;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.39;0.03;0.03;0.03;0.03;0.041184965521097;4;
22;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.34;0.02;0.02;0.02;0.03;0.068487443029881;4;
10;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.27;0.02;0.02;0.02;0.02;0.035798970609903;4;
5;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.21;0.02;0.01;0.02;0.02;0.082127548754215;4;
26;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.14;0.01;0.01;0.01;0.02;0.058134846389294;4;
12;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.11;0.01;0.01;0.01;0.02;0.071300752460957;3;
18;mpiBench;main;1;mpiBench.c:455-457;Innermost;0.09;0.01;0.01;0.01;0.01;0.035671468824148;4;
72;mpiBench;time_gather;25;stdio2.h:107-107,mpiBench.c:455-707,string_fortified.h:71-71;Outermost;0.02;0;0.01;0.01;0.01;0;1;
