block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
136;nbody_omp;nbody_omp.c:68-81;99;12.93;12.84;12.89;12.92;0.23007276654243;12;
143;nbody_omp;nbody_omp.c:85-87;0.42;0.05;0.02;0.05;0.08;0.13039501011372;12;
140;nbody_omp;nbody_omp.c:68-81;0.14;0.02;0;0.02;0.03;0.05982692912221;12;
133;nbody_omp;nbody_omp.c:61-65;0.04;0.01;0;0.01;0.03;0.08812665194273;5;
138;nbody_omp;nbody_omp.c:68-81;0.03;0;0;0.01;0.01;0.019844284281135;6;
142;nbody_omp;nbody_omp.c:81-81;0.01;0;0;0;0;8.523613360012e-06;4;
167;nbody_omp;nbody_omp.c:39-40;0.01;0;0.01;0.01;0.01;0;1;
135;nbody_omp;nbody_omp.c:63-65;0;0;0;0;0;0;1;
166;nbody_omp;nbody_omp.c:38-39;0;0;0;0;0;0;1;
109;nbody_omp;nbody_omp.c:94-96;0;0;0;0;0;0;1;
