Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.0877;1.0847;1.116;1.1162;
2;1.0939;1.1467;1.2064;1.161;
3;1.0969;1.1498;1.2118;1.1649;
4;1.098;1.1528;1.2166;1.1665;
5;1.0988;1.1553;1.2196;1.1673;
6;1.0994;1.1572;1.222;1.1681;
7;1.0995;1.1572;1.2228;1.1682;
8;1.0995;1.1573;1.223;1.1683;
9;1.0996;1.1573;1.2231;1.1684;
10;1.0996;1.1573;1.2232;1.1684;
11;1.0996;1.1573;1.2234;1.1684;
12;1.0996;1.1573;1.2235;1.1684;
