name;time_p;time_s;cpi_ratio;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;55.93;0.58;;
/users/user2207/lbm_opt/target/multi/binaries/lbm;36.82;0.38;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;6.43;0.07;;
kernel;0.35;0;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.33;0;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.1;0;;
[vdso];0.05;0;;
