function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;49.74;3.41;3.41;3.41;3.41;0;1;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;46.17;3.17;3.17;3.17;3.17;0;1;"100,0,0,0,0,0,0,0,0,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;1.75;0.12;0.12;0.12;0.12;0;1;"100,0,0,0,0,0,0,0,0,0";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.58;0.04;0.04;0.04;0.04;0;1;"100,0,0,0,0,0,0,0,0,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.58;0.04;0.04;0.04;0.04;0;1;"100,0,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.44;0.03;0.03;0.03;0.03;0;1;"0,0,0,0,100,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.29;0.02;0.02;0.02;0.02;0;1;"0,100,0,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.15;0.01;0.01;0.01;0.01;0;1;"0,50,0,0,0,0,0,0,50,0";
-1;kernel;unknown_kernel_region;;0.15;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
349;libc-2.31.so;__isoc99_sscanf;;0.07;0.01;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
1;lbm;main;lbm_struct.h:139-139,stdio2.h:100-265,main.c:27-270,lbm_comm.c:14-264,lbm_phys.c:187-229,lbm_config.c:16-119,lbm_struct.c:14-45;0.07;0.01;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
