Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.4977;1.4705;1.7341;1.5341;
2;1.5861;2.6801;6.3826;2.0804;
3;1.5969;2.7084;7.0832;2.1268;
4;1.6025;2.7176;7.2129;2.1375;
5;1.6025;2.7186;7.3458;2.1394;
6;1.6025;2.7186;7.3804;2.1394;
7;1.6025;2.7186;7.3903;2.1394;
