Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.11;89.56;0.7;26313.1;9.47;0.03;0.02;0.04;0.04;8.34;0;0.03;
knl01;_ALL;_ALL;0.11;89.56;0.7;26313.1;9.47;0.03;0.02;0.04;0.04;8.34;0;0.03;
knl01;29210;_ALL;0.11;89.84;0.64;6586.03;9.23;0.03;0.05;0.06;0.03;8.3;0;0.02;
knl01;29210;30244;0.12;89.68;0;1648.01;10.19;0;0;0;0;8.24;0;0;
knl01;29210;30240;0.06;90.12;0;1639.01;9.82;0;0;0;0;8.2;0;0;
knl01;29210;29210;0.24;86.56;2.53;1659.01;9.95;0.12;0.18;0.24;0.12;8.3;0;0.06;
knl01;29210;30248;0;93.05;0;1640.01;6.95;0;0;0;0;8.2;0;0;
knl01;29209;_ALL;0.06;89.65;0.58;6580.04;9.48;0.03;0.02;0.08;0.06;8.26;0;0.05;
knl01;29209;30242;0;89.97;0;1645.01;10.03;0;0;0;0;8.23;0;0;
knl01;29209;30237;0;90.18;0;1640.01;9.82;0;0;0;0;8.2;0;0;
knl01;29209;29209;0.24;86.02;2.3;1652.01;10.53;0.12;0.06;0.3;0.24;8.26;0;0.18;
knl01;29209;30246;0;92.45;0;1643.01;7.55;0;0;0;0;8.22;0;0;
knl01;29212;_ALL;0.11;89.4;0.82;6584;9.54;0.03;0.03;0;0.05;8.34;0;0.03;
knl01;29212;30241;0;89.4;0;1642;10.6;0;0;0;0;8.21;0;0;
knl01;29212;30239;0;90.33;0;1634;9.67;0;0;0;0;8.17;0;0;
knl01;29212;29212;0.3;86.02;3.24;1667;9.9;0.12;0.12;0;0.18;8.34;0;0.12;
knl01;29212;30245;0.12;91.89;0;1641;7.98;0;0;0;0;8.21;0;0;
knl01;29211;_ALL;0.15;89.33;0.78;6563.03;9.63;0.05;0;0.02;0.03;8.27;0;0.02;
knl01;29211;30243;0.12;90.8;0;1641.01;9.08;0;0;0;0;8.21;0;0;
knl01;29211;30238;0;89;0;1636.01;11;0;0;0;0;8.18;0;0;
knl01;29211;29211;0.48;85.61;3.08;1654.01;10.4;0.18;0;0.06;0.12;8.27;0;0.06;
knl01;29211;30247;0;91.97;0;1632.01;8.03;0;0;0;0;8.16;0;0;
