function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
40;lbm;propagation;lbm_phys.c:225-244,lbm_struct.h:130-130;48.28;55.47;55.47;55.47;55.47;0;1;"100,0,0,0,0,0,0,0,0,0";
39;lbm;collision;lbm_phys.c:45-222,lbm_struct.h:130-130;48.23;55.41;55.41;55.41;55.41;0;1;"100,0,0,0,0,0,0,0,0,0";
38;lbm;special_cells;lbm_phys.c:122-208,lbm_struct.h:130-148;1.7;1.95;1.95;1.95;1.95;0;1;"100,0,0,0,0,0,0,0,0,0";
35;lbm;helper_compute_poiseuille;lbm_phys.c:131-135;0.6;0.69;0.69;0.69;0.69;0;1;"100,0,0,0,0,0,0,0,0,0";
32;lbm;compute_equilibrium_profile;lbm_phys.c:45-99;0.33;0.38;0.37;0.37;0.37;0;1;"100,0,0,0,0,0,0,0,0,0";
25;lbm;setup_init_state_global_poiseuille_profile;lbm_struct.h:130-148,lbm_init.c:42-67;0.26;0.3;0.3;0.3;0.3;0;1;"100,0,0,0,0,0,0,0,0,0";
46;lbm;save_frame;lbm_struct.h:130-130,main.c:77-109;0.23;0.27;0.27;0.27;0.27;0;1;"100,0,0,0,0,0,0,0,0,0";
31;lbm;get_cell_velocity;lbm_phys.c:65-81;0.15;0.17;0.17;0.17;0.17;0;1;"100,0,0,0,0,0,0,0,0,0";
29;lbm;get_vect_norm_2;lbm_phys.c:42-49;0.08;0.09;0.09;0.09;0.09;0;1;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.03;0.04;0.04;0.04;0.04;0;1;"0,0,0,0,100,0,0,0,0,0";
30;lbm;get_cell_density;lbm_phys.c:52-61;0.02;0.02;0.02;0.02;0.02;0;1;"100,0,0,0,0,0,0,0,0,0";
27;lbm;setup_init_state;lbm_struct.h:148-148,lbm_init.c:25-122;0.02;0.02;0.02;0.02;0.02;0;1;"100,0,0,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.01;0.01;0.01;0.01;0.01;0;1;"0,33.333335195236,0,0,0,0,0,0,66.666664804764,0";
351;libc-2.31.so;psiginfo;;0.01;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
1028;libc-2.31.so;__close;;0;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,100,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
515;libc-2.31.so;_IO_setb;;0;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
507;libc-2.31.so;_IO_file_overflow;;0;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
267;libpthread-2.31.so;__pthread_cleanup_push_defer;;0;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";
266;libc-2.31.so;__strtol_l;;0;0;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
209;libmpich.so.12.1.8;MPI_Barrier;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
32;libmpich.so.12.1.8;read@plt;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
