loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
163;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;24.56;3.35;;;;;;
156;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;19.86;2.71;;;;;;
160;lu-mz.A.x;jacu;43;jacu.f90:43-348;Innermost;12.89;1.75;;;;;;
152;lu-mz.A.x;jacld;41;jacld.f90:39-349;Innermost;10.35;1.41;;;;;;
154;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;3.05;0.41;;;;;;
158;lu-mz.A.x;jacu;43;jacu.f90:38-348;Innermost;2.35;0.32;;;;;;
161;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.95;0.27;;;;;;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;Innermost;1.69;0.23;;;;;;
115;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:186-454;InBetween;1.65;0.23;;;;;;
118;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:392-416;Innermost;1.62;0.22;;;;;;
134;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-223;Innermost;1.47;0.2;;;;;;
132;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:199-205;Innermost;1.43;0.2;;;;;;
143;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:159-166;Innermost;1.21;0.17;;;;;;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:117-141;Innermost;1.14;0.16;;;;;;
130;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:252-281;Innermost;1.03;0.14;;;;;;
159;lu-mz.A.x;jacu;43;jacu.f90:38-355;Outermost;0.99;0.14;;;;;;
138;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:84-87;Innermost;0.92;0.13;;;;;;
120;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:338-344;Innermost;0.88;0.12;;;;;;
135;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:228-249;Innermost;0.84;0.12;;;;;;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:91-114;Innermost;0.84;0.12;;;;;;
122;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:367-389;Innermost;0.77;0.11;;;;;;
127;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:198-381;InBetween;0.77;0.11;;;;;;
129;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:300-307;Innermost;0.7;0.09;;;;;;
117;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:434-441;Innermost;0.66;0.09;;;;;;
133;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:208-217;Innermost;0.62;0.09;;;;;;
121;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:347-356;Innermost;0.48;0.06;;;;;;
93;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:37-143;InBetween;0.48;0.06;;;;;;
98;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;Innermost;0.44;0.06;;;;;;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-81;Innermost;0.33;0.05;;;;;;
94;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:143-143;Innermost;0.33;0.05;;;;;;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-180;InBetween;0.29;0.04;;;;;;
126;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:362-454;Innermost;0.22;0.03;;;;;;
99;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;InBetween;0.11;0.01;;;;;;
104;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:118-120;Innermost;0.11;0.01;;;;;;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;InBetween;0.07;0.01;;;;;;
153;lu-mz.A.x;jacld;41;jacld.f90:39-349;Outermost;0.07;0.01;;;;;;
109;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:156-158;Innermost;0.07;0.01;;;;;;
83;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:89-100;Innermost;0.04;0;;;;;;
82;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:109-133;Innermost;0.04;0;;;;;;
24;lu-mz.A.x;MAIN__._omp_fn.0;11;lu.f90:256-263;Innermost;0.04;0;;;;;;
62;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:366-389;Innermost;0.04;0;;;;;;
61;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:344-355;Innermost;0.04;0;;;;;;
164;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.04;0;;;;;;
111;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:146-148;Innermost;0.04;0;;;;;;
106;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:108-110;Innermost;0.04;0;;;;;;
110;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:156-158;Outermost;0.04;0;;;;;;
105;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:118-120;Outermost;0.04;0;;;;;;
54;lu-mz.A.x;setiv_._omp_fn.0;24;setiv.f90:39-57;Innermost;0.04;0;;;;;;
162;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.04;0;;;;;;
113;lu-mz.A.x;exch_qbc_._omp_fn.1;34;exch_qbc.f90:60-86;Single;0.04;0;;;;;;
