block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
2729;lu-mz.A.x;blts.f90:57-227;20.08;2.74;;;;;;
2766;lu-mz.A.x;buts.f90:55-227;18.65;2.55;;;;;;
2743;lu-mz.A.x;jacu.f90:43-348;12.9;1.76;;;;;;
2714;lu-mz.A.x;jacld.f90:39-349;10.3;1.4;;;;;;
2764;lu-mz.A.x;buts.f90:67-67;4.69;0.64;;;;;;
2725;lu-mz.A.x;blts.f90:40-48;2.71;0.37;;;;;;
2759;lu-mz.A.x;buts.f90:40-47;2.64;0.36;;;;;;
2747;lu-mz.A.x;jacu.f90:38-348;2.09;0.28;;;;;;
2494;lu-mz.A.x;rhs.f90:45-54;2.02;0.28;;;;;;
2765;lu-mz.A.x;buts.f90:67-67;1.5;0.21;;;;;;
2558;lu-mz.A.x;rhs.f90:199-205;1.39;0.19;;;;;;
2530;lu-mz.A.x;rhs.f90:117-141;1.28;0.18;;;;;;
2565;lu-mz.A.x;rhs.f90:220-223;1.25;0.17;;;;;;
2584;lu-mz.A.x;rhs.f90:300-307;1.17;0.16;;;;;;
2581;lu-mz.A.x;rhs.f90:252-281;1.1;0.15;;;;;;
2640;lu-mz.A.x;rhs.f90:392-416;0.99;0.14;;;;;;
2533;lu-mz.A.x;rhs.f90:159-166;0.92;0.13;;;;;;
2518;lu-mz.A.x;rhs.f90:84-87;0.88;0.12;;;;;;
2571;lu-mz.A.x;rhs.f90:228-249;0.77;0.11;;;;;;
2606;lu-mz.A.x;rhs.f90:338-344;0.73;0.1;;;;;;
2644;lu-mz.A.x;rhs.f90:434-441;0.73;0.1;;;;;;
2526;lu-mz.A.x;rhs.f90:91-114;0.7;0.1;;;;;;
2638;lu-mz.A.x;rhs.f90:426-434;0.7;0.09;;;;;;
2631;lu-mz.A.x;rhs.f90:367-389;0.66;0.09;;;;;;
2562;lu-mz.A.x;rhs.f90:208-217;0.66;0.09;;;;;;
2116;lu-mz.A.x;ssor.f90:44-46;0.66;0.09;;;;;;
2642;lu-mz.A.x;rhs.f90:337-454;0.66;0.09;;;;;;
2610;lu-mz.A.x;rhs.f90:347-356;0.59;0.08;;;;;;
2742;lu-mz.A.x;jacu.f90:292-292;0.44;0.06;;;;;;
2514;lu-mz.A.x;rhs.f90:71-81;0.44;0.06;;;;;;
2763;lu-mz.A.x;buts.f90:67-67;0.33;0.04;;;;;;
2616;lu-mz.A.x;rhs.f90:362-362;0.29;0.04;;;;;;
2191;lu-mz.A.x;ssor.f90:143-143;0.26;0.03;;;;;;
2579;lu-mz.A.x;rhs.f90:252-300;0.22;0.03;;;;;;
2767;lu-mz.A.x;buts.f90:67-67;0.22;0.03;;;;;;
1888;lu-mz.A.x;exact.f90:4-52;0.18;0.03;;;;;;
2632;lu-mz.A.x;rhs.f90:366-389;0.18;0.03;;;;;;
2192;lu-mz.A.x;ssor.f90:143-143;0.18;0.03;;;;;;
2624;lu-mz.A.x;rhs.f90:362-454;0.18;0.03;;;;;;
2582;lu-mz.A.x;rhs.f90:198-320;0.15;0.02;;;;;;
2412;lu-mz.A.x;exch_qbc.f90:156-158;0.15;0.02;;;;;;
2639;lu-mz.A.x;rhs.f90:392-416;0.11;0.01;;;;;;
2531;lu-mz.A.x;rhs.f90:176-180;0.11;0.01;;;;;;
2199;lu-mz.A.x;ssor.f90:141-143;0.11;0.01;;;;;;
2713;lu-mz.A.x;jacld.f90:44-215;0.11;0.01;;;;;;
2641;lu-mz.A.x;rhs.f90:416-416;0.11;0.01;;;;;;
2353;lu-mz.A.x;exch_qbc.f90:118-120;0.11;0.01;;;;;;
2738;lu-mz.A.x;jacu.f90:5-348;0.07;0.01;;;;;;
2605;lu-mz.A.x;rhs.f90:338-338;0.07;0.01;;;;;;
2528;lu-mz.A.x;rhs.f90:117-159;0.07;0.01;;;;;;
2522;lu-mz.A.x;rhs.f90:117-117;0.07;0.01;;;;;;
2570;lu-mz.A.x;rhs.f90:241-241;0.07;0.01;;;;;;
2768;lu-mz.A.x;buts.f90:55-55;0.07;0.01;;;;;;
2323;lu-mz.A.x;exch_qbc.f90:108-110;0.07;0.01;;;;;;
2739;lu-mz.A.x;jacu.f90:43-348;0.04;0.01;;;;;;
2712;lu-mz.A.x;jacld.f90:44-349;0.04;0.01;;;;;;
