Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
knl01;44345;44506;0;62.7;0;378;37.3;0;0;0;0;1.89;0;0;
knl01;44345;44370;0;55.88;0;374;44.12;0;0;0;0;1.87;0;0;
knl01;44340;_ALL;0.21;61.13;1.43;6077;37.06;0.05;0;0;0.08;2.1;0;0.03;
knl01;44340;44665;0;66.23;0;379;33.77;0;0;0;0;1.9;0;0;
knl01;44340;44453;0.26;55.15;0;379;44.59;0;0;0;0;1.9;0;0;
knl01;44340;44757;0;71.77;0;372;28.23;0;0;0;0;1.86;0;0;
knl01;44340;44340;1.67;47.49;20.76;419;27.68;0.72;0;0;1.19;2.1;0;0.48;
knl01;44340;44693;0;67.89;0;380;32.11;0;0;0;0;1.9;0;0;
knl01;44340;44550;0;61.23;0;374;38.77;0;0;0;0;1.87;0;0;
knl01;44340;44782;0;60.32;0;378;39.68;0;0;0;0;1.89;0;0;
knl01;44340;44808;0;63.3;0;376;36.7;0;0;0;0;1.88;0;0;
knl01;44340;44518;0.27;60.48;0;377;39.26;0;0;0;0;1.89;0;0;
knl01;44340;44576;0.26;61.58;0;380;38.16;0;0;0;0;1.9;0;0;
knl01;44340;44383;0.53;53.44;0;378;46.03;0;0;0;0;1.89;0;0;
knl01;44340;44609;0;63.49;0;378;36.51;0;0;0;0;1.89;0;0;
knl01;44340;44421;0;54.74;0;380;45.26;0;0;0;0;1.9;0;0;
knl01;44340;44640;0;65.61;0;378;34.39;0;0;0;0;1.89;0;0;
knl01;44340;44722;0.27;67.02;0;376;32.71;0;0;0;0;1.88;0;0;
knl01;44340;44484;0;60.05;0;373;39.95;0;0;0;0;1.87;0;0;
knl01;44337;_ALL;0.15;62.76;1.47;6061;35.42;0.02;0;0.02;0.08;2.11;0;0.08;
knl01;44337;44426;0;55.15;0;379;44.85;0;0;0;0;1.9;0;0;
knl01;44337;44733;0.26;62.43;0;378;37.3;0;0;0;0;1.89;0;0;
knl01;44337;44703;0.27;73.73;0;373;26.01;0;0;0;0;1.87;0;0;
knl01;44337;44337;1.42;44.79;21.09;422;29.86;0.24;0;0.24;1.18;2.11;0;1.18;
knl01;44337;44677;0;69.87;0;375;30.13;0;0;0;0;1.88;0;0;
knl01;44337;44622;0;71.85;0;373;28.15;0;0;0;0;1.87;0;0;
knl01;44337;44469;0;60.48;0;377;39.52;0;0;0;0;1.89;0;0;
knl01;44337;44375;0;55.32;0;376;44.68;0;0;0;0;1.88;0;0;
knl01;44337;44534;0;63.64;0;374;36.36;0;0;0;0;1.87;0;0;
knl01;44337;44391;0;54.47;0;380;45.53;0;0;0;0;1.9;0;0;
knl01;44337;44450;0;59.15;0;377;40.85;0;0;0;0;1.89;0;0;
knl01;44337;44649;0;72.15;0;377;27.85;0;0;0;0;1.89;0;0;
knl01;44337;44504;0;62.33;0;377;37.67;0;0;0;0;1.89;0;0;
knl01;44337;44562;0;67.11;0;374;32.89;0;0;0;0;1.87;0;0;
knl01;44337;44762;0;66.84;0;374;33.16;0;0;0;0;1.87;0;0;
knl01;44337;44590;0.27;67.47;0;375;32.27;0;0;0;0;1.88;0;0;
knl01;44349;_ALL;0.15;61.63;1.39;6051.99;36.65;0.1;0;0.05;0.02;2.09;0;0.02;
knl01;44349;44699;0;72.24;0;371;27.76;0;0;0;0;1.85;0;0;
knl01;44349;44676;0.27;67.56;0;373;32.17;0;0;0;0;1.86;0;0;
knl01;44349;44732;0;60.85;0;378;39.15;0;0;0;0;1.89;0;0;
knl01;44349;44621;0.26;65.87;0;378;33.86;0;0;0;0;1.89;0;0;
knl01;44349;44468;0;61.74;0;379;38.26;0;0;0;0;1.89;0;0;
knl01;44349;44349;0.96;48.56;20.1;418;27.75;1.44;0;0.72;0.24;2.09;0;0.24;
knl01;44349;44533;0.26;62.96;0;378;36.77;0;0;0;0;1.89;0;0;
knl01;44349;44591;0.26;66.14;0;378;33.6;0;0;0;0;1.89;0;0;
knl01;44349;44396;0.26;55.15;0;379;44.59;0;0;0;0;1.89;0;0;
knl01;44349;44648;0;68;0;375;32;0;0;0;0;1.87;0;0;
knl01;44349;44503;0;61.5;0;374;38.5;0;0;0;0;1.87;0;0;
knl01;44349;44376;0;55.7;0;377;44.3;0;0;0;0;1.88;0;0;
knl01;44349;44761;0;62.63;0;372;37.37;0;0;0;0;1.86;0;0;
knl01;44349;44427;0;57.64;0;373;42.36;0;0;0;0;1.86;0;0;
knl01;44349;44451;0;58.67;0;375;41.33;0;0;0;0;1.87;0;0;
knl01;44349;44563;0;62.57;0;374;37.43;0;0;0;0;1.87;0;0;
knl01;44341;_ALL;0.2;64.66;1.24;5990;33.81;0.03;0;0;0.05;2.02;0;0.02;
knl01;44341;44538;0;65.68;0;373;34.32;0;0;0;0;1.86;0;0;
knl01;44341;44564;0;61.83;0;372;38.17;0;0;0;0;1.86;0;0;
knl01;44341;44740;0.27;71.89;0;370;27.84;0;0;0;0;1.85;0;0;
knl01;44341;44844;0;63.1;0;374;36.9;0;0;0;0;1.87;0;0;
knl01;44341;44428;0;59.2;0;375;40.8;0;0;0;0;1.87;0;0;
knl01;44341;44847;0;65.32;0;372;34.68;0;0;0;0;1.86;0;0;
knl01;44341;44710;0;69.35;0;372;30.65;0;0;0;0;1.86;0;0;
knl01;44341;44824;0;71.58;0;373;28.42;0;0;0;0;1.86;0;0;
knl01;44341;44775;0;71.24;0;372;28.76;0;0;0;0;1.86;0;0;
knl01;44341;44809;0;75.47;0;371;24.53;0;0;0;0;1.85;0;0;
knl01;44341;44671;0;65.15;0;373;34.85;0;0;0;0;1.86;0;0;
knl01;44341;44384;0;53.49;0;372;46.51;0;0;0;0;1.86;0;0;
knl01;44341;44480;0.53;58.02;0;374;41.44;0;0;0;0;1.87;0;0;
knl01;44341;44631;0;66.85;0;371;33.15;0;0;0;0;1.85;0;0;
knl01;44341;44341;2.22;52.35;18.27;405;25.68;0.49;0;0;0.74;2.02;0;0.25;
knl01;44341;44595;0;65.23;0;371;34.77;0;0;0;0;1.85;0;0;
knl01;44342;_ALL;0.2;62.27;1.51;6046.01;35.87;0.08;0.02;0.05;0;2.09;0;0;
knl01;44342;44719;0;68.27;0;375;31.73;0;0;0;0;1.88;0;0;
knl01;44342;44652;0.27;63.81;0;373;35.92;0;0;0;0;1.87;0;0;
knl01;44342;44837;0;62.3;0;374;37.7;0;0;0;0;1.87;0;0;
knl01;44342;44589;0;61.7;0;376;38.3;0;0;0;0;1.88;0;0;
knl01;44342;44803;0;71.73;0;375;28.27;0;0;0;0;1.88;0;0;
knl01;44342;44687;0;66.76;0;376;33.24;0;0;0;0;1.88;0;0;
knl01;44342;44774;0;71.88;0;377;28.12;0;0;0;0;1.89;0;0;
knl01;44342;44342;1.67;48.56;21.77;418;25.84;1.2;0.24;0.72;0;2.09;0;0;
knl01;44342;44743;0;68.9;0;373;31.1;0;0;0;0;1.87;0;0;
knl01;44342;44414;0.27;55.59;0;376;44.15;0;0;0;0;1.88;0;0;
knl01;44342;44527;0;59.31;0;376;40.69;0;0;0;0;1.88;0;0;
knl01;44342;44617;0;63.64;0;374;36.36;0;0;0;0;1.87;0;0;
knl01;44342;44456;0;61.07;0;375;38.93;0;0;0;0;1.88;0;0;
knl01;44342;44377;0.53;53.99;0;376;45.48;0;0;0;0;1.88;0;0;
knl01;44342;44489;0;57.45;0;376;42.55;0;0;0;0;1.88;0;0;
knl01;44342;44828;0.27;63.03;0;376;36.7;0;0;0;0;1.88;0;0;
knl01;44344;_ALL;0.13;62.33;1.62;6040;35.76;0.02;0;0.03;0.05;2.12;0;0.05;
knl01;44344;44486;0;59.89;0;374;40.11;0;0;0;0;1.87;0;0;
knl01;44344;44531;0;60.74;0;377;39.26;0;0;0;0;1.89;0;0;
knl01;44344;44419;0;55.59;0;376;44.41;0;0;0;0;1.88;0;0;
knl01;44344;44830;0;63.64;0;374;36.36;0;0;0;0;1.87;0;0;
knl01;44344;44559;0;66.49;0;373;33.51;0;0;0;0;1.87;0;0;
knl01;44344;44679;0;67.2;0;375;32.8;0;0;0;0;1.88;0;0;
knl01;44344;44810;0.27;62.23;0;376;37.5;0;0;0;0;1.88;0;0;
knl01;44344;44382;0;54.42;0;373;45.58;0;0;0;0;1.87;0;0;
knl01;44344;44783;0;72;0;375;28;0;0;0;0;1.88;0;0;
knl01;44344;44616;0;63.27;0;373;36.73;0;0;0;0;1.87;0;0;
knl01;44344;44455;0;56.53;0;375;43.47;0;0;0;0;1.88;0;0;
knl01;44344;44344;1.42;45.63;23.17;423;27.66;0.24;0;0.47;0.71;2.12;0;0.71;
knl01;44344;44713;0;69.41;0;376;30.59;0;0;0;0;1.88;0;0;
knl01;44344;44650;0;67.29;0;373;32.71;0;0;0;0;1.87;0;0;
knl01;44344;44746;0.27;70.43;0;372;29.3;0;0;0;0;1.86;0;0;
knl01;44344;44587;0;64.8;0;375;35.2;0;0;0;0;1.88;0;0;
knl01;44343;_ALL;0.18;62.27;1.38;6107.01;36.07;0.02;0;0.03;0.03;2.09;0;0.02;
knl01;44343;44418;0;54.88;0;379;45.12;0;0;0;0;1.9;0;0;
knl01;44343;44813;0;65.16;0;376;34.84;0;0;0;0;1.88;0;0;
knl01;44343;44700;0;67.37;0;380;32.63;0;0;0;0;1.9;0;0;
knl01;44343;44380;0;49.74;0;380;50.26;0;0;0;0;1.9;0;0;
knl01;44343;44789;0;64.04;0;381;35.96;0;0;0;0;1.91;0;0;
knl01;44343;44630;0.27;68.7;0;377;31.03;0;0;0;0;1.89;0;0;
knl01;44343;44758;0.27;71.28;0;376;28.46;0;0;0;0;1.88;0;0;
knl01;44343;44524;0;60.99;0;382;39.01;0;0;0;0;1.91;0;0;
knl01;44343;44452;0;60.05;0;383;39.95;0;0;0;0;1.92;0;0;
knl01;44343;44600;0;66.58;0;380;33.42;0;0;0;0;1.9;0;0;
knl01;44343;44485;0.26;55.53;0;380;44.21;0;0;0;0;1.9;0;0;
knl01;44343;44577;0;64.02;0;378;35.98;0;0;0;0;1.89;0;0;
knl01;44343;44729;0;74.07;0;378;25.93;0;0;0;0;1.89;0;0;
knl01;44343;44558;0;60.26;0;380;39.74;0;0;0;0;1.9;0;0;
knl01;44343;44343;1.68;48.44;20.14;417;28.3;0.24;0;0.48;0.48;2.09;0;0.24;
knl01;44343;44659;0.26;66.84;0;380;32.89;0;0;0;0;1.9;0;0;
knl01;44347;_ALL;0.16;62.33;1.48;6090;35.88;0.05;0;0.03;0.05;2.1;0;0.02;
knl01;44347;44779;0;62.37;0;380;37.63;0;0;0;0;1.9;0;0;
knl01;44347;44347;1.43;49.05;21.43;420;25.95;0.71;0;0.48;0.71;2.1;0;0.24;
knl01;44347;44475;0;58.9;0;382;41.1;0;0;0;0;1.91;0;0;
knl01;44347;44627;0;67.54;0;382;32.46;0;0;0;0;1.91;0;0;
knl01;44347;44500;0;61.64;0;378;38.36;0;0;0;0;1.89;0;0;
knl01;44347;44662;0.26;72.56;0;379;27.18;0;0;0;0;1.89;0;0;
knl01;44347;44718;0.54;71.05;0;373;28.42;0;0;0;0;1.87;0;0;
knl01;44347;44374;0.26;52.23;0;381;47.51;0;0;0;0;1.91;0;0;
knl01;44347;44690;0;70.63;0;378;29.37;0;0;0;0;1.89;0;0;
knl01;44347;44596;0;66.76;0;373;33.24;0;0;0;0;1.87;0;0;
knl01;44347;44745;0;63.56;0;376;36.44;0;0;0;0;1.88;0;0;
knl01;44347;44556;0;64.74;0;380;35.26;0;0;0;0;1.9;0;0;
knl01;44347;44424;0;61.54;0;377;38.46;0;0;0;0;1.89;0;0;
knl01;44347;44530;0;63.37;0;374;36.63;0;0;0;0;1.87;0;0;
knl01;44347;44449;0;59.74;0;380;40.26;0;0;0;0;1.9;0;0;
knl01;44347;44394;0;53.32;0;377;46.68;0;0;0;0;1.89;0;0;
knl01;44352;_ALL;0.2;61.35;1.38;6106;36.95;0.05;0.02;0.02;0.05;2.12;0;0;
knl01;44352;44498;0.26;60.95;0;379;38.79;0;0;0;0;1.89;0;0;
knl01;44352;44805;0;61.05;0;380;38.95;0;0;0;0;1.9;0;0;
knl01;44352;44532;0;59.37;0;379;40.63;0;0;0;0;1.89;0;0;
knl01;44352;44557;0;61.27;0;377;38.73;0;0;0;0;1.88;0;0;
knl01;44352;44749;0;69.15;0;376;30.85;0;0;0;0;1.88;0;0;
knl01;44352;44381;0;53.95;0;380;46.05;0;0;0;0;1.9;0;0;
knl01;44352;44778;0;70.45;0;379;29.55;0;0;0;0;1.89;0;0;
knl01;44352;44647;0;66.58;0;380;33.42;0;0;0;0;1.9;0;0;
knl01;44352;44714;0;67.55;0;379;32.45;0;0;0;0;1.89;0;0;
knl01;44352;44825;0.26;61.42;0;381;38.32;0;0;0;0;1.9;0;0;
knl01;44352;44352;1.65;46.46;19.81;424;30.19;0.71;0.24;0.24;0.71;2.12;0;0;
knl01;44352;44585;0;61.15;0;381;38.85;0;0;0;0;1.9;0;0;
knl01;44352;44416;0;54.88;0;379;45.12;0;0;0;0;1.89;0;0;
knl01;44352;44682;0;65.87;0;378;34.13;0;0;0;0;1.89;0;0;
knl01;44352;44457;0.26;57.14;0;378;42.59;0;0;0;0;1.89;0;0;
knl01;44352;44619;0.53;66.22;0;376;33.24;0;0;0;0;1.88;0;0;
knl01;44348;_ALL;0.12;61.83;1.5;6010.01;36.39;0.05;0.02;0.03;0.03;2.11;0;0.03;
knl01;44348;44651;0;67.38;0;374;32.62;0;0;0;0;1.87;0;0;
knl01;44348;44588;0.27;62.9;0;372;36.83;0;0;0;0;1.86;0;0;
knl01;44348;44678;0;66.04;0;371;33.96;0;0;0;0;1.86;0;0;
knl01;44348;44348;1.43;44.89;21.38;421;29.93;0.71;0.24;0.48;0.48;2.11;0;0.48;
knl01;44348;44773;0;69.81;0;371;30.19;0;0;0;0;1.86;0;0;
knl01;44348;44454;0;55.73;0;375;44.27;0;0;0;0;1.88;0;0;
knl01;44348;44742;0;72.24;0;371;27.76;0;0;0;0;1.86;0;0;
knl01;44348;44615;0;67.57;0;370;32.43;0;0;0;0;1.85;0;0;
knl01;44348;44526;0;59.68;0;372;40.32;0;0;0;0;1.86;0;0;
knl01;44348;44415;0;55.88;0;374;44.12;0;0;0;0;1.87;0;0;
knl01;44348;44802;0;62.2;0;373;37.8;0;0;0;0;1.87;0;0;
knl01;44348;44561;0;59.47;0;375;40.53;0;0;0;0;1.88;0;0;
knl01;44348;44488;0;56.68;0;374;43.32;0;0;0;0;1.87;0;0;
knl01;44348;44827;0;63.9;0;374;36.1;0;0;0;0;1.87;0;0;
knl01;44348;44711;0;69.09;0;372;30.91;0;0;0;0;1.86;0;0;
knl01;44348;44378;0;58.22;0;371;41.78;0;0;0;0;1.86;0;0;
knl01;44353;_ALL;0.12;61.99;1.4;6070;36.31;0.05;0;0.03;0.1;2.1;0;0;
knl01;44353;44691;0;66.49;0;379;33.51;0;0;0;0;1.89;0;0;
knl01;44353;44620;0.27;64.36;0;376;35.37;0;0;0;0;1.88;0;0;
knl01;44353;44796;0.27;63.3;0;376;36.44;0;0;0;0;1.88;0;0;
knl01;44353;44763;0;72.87;0;376;27.13;0;0;0;0;1.88;0;0;
knl01;44353;44725;0;71.73;0;375;28.27;0;0;0;0;1.87;0;0;
knl01;44353;44823;0;63.4;0;377;36.6;0;0;0;0;1.88;0;0;
knl01;44353;44501;0;63.83;0;376;36.17;0;0;0;0;1.88;0;0;
knl01;44353;44655;0;67.46;0;378;32.54;0;0;0;0;1.89;0;0;
knl01;44353;44470;0;61.9;0;378;38.1;0;0;0;0;1.89;0;0;
knl01;44353;44373;0.27;51.75;0;371;47.98;0;0;0;0;1.85;0;0;
knl01;44353;44440;0;59.47;0;380;40.53;0;0;0;0;1.9;0;0;
knl01;44353;44392;0;55.82;0;378;44.18;0;0;0;0;1.89;0;0;
knl01;44353;44528;0;60.8;0;375;39.2;0;0;0;0;1.87;0;0;
knl01;44353;44353;0.95;49.41;20.19;421;26.84;0.71;0;0.48;1.43;2.1;0;0;
knl01;44353;44425;0;57.89;0;380;42.11;0;0;0;0;1.9;0;0;
knl01;44353;44567;0;62.83;0;374;37.17;0;0;0;0;1.87;0;0;
knl01;44350;_ALL;0.16;62.69;1.41;6098;35.6;0.02;0;0.02;0.08;2.09;0;0.02;
knl01;44350;44372;0;53.85;0;377;46.15;0;0;0;0;1.88;0;0;
knl01;44350;44406;0;58.31;0;379;41.69;0;0;0;0;1.89;0;0;
knl01;44350;44780;0;71.01;0;376;28.99;0;0;0;0;1.88;0;0;
knl01;44350;44814;0.27;64.72;0;377;35.01;0;0;0;0;1.89;0;0;
knl01;44350;44741;0;72.37;0;380;27.63;0;0;0;0;1.9;0;0;
knl01;44350;44831;0;62.53;0;379;37.47;0;0;0;0;1.89;0;0;
knl01;44350;44702;0;65.96;0;376;34.04;0;0;0;0;1.88;0;0;
knl01;44350;44350;1.67;47.02;20.53;419;28.88;0.24;0;0.24;1.19;2.09;0;0.24;
knl01;44350;44502;0;62.6;0;377;37.4;0;0;0;0;1.88;0;0;
knl01;44350;44672;0;68.68;0;380;31.32;0;0;0;0;1.9;0;0;
knl01;44350;44439;0;59.26;0;378;40.74;0;0;0;0;1.89;0;0;
knl01;44350;44633;0;66.4;0;381;33.6;0;0;0;0;1.9;0;0;
knl01;44350;44471;0;57.78;0;379;42.22;0;0;0;0;1.89;0;0;
knl01;44350;44594;0.26;65.96;0;379;33.77;0;0;0;0;1.89;0;0;
knl01;44350;44529;0;63.42;0;380;36.58;0;0;0;0;1.9;0;0;
knl01;44350;44566;0.26;64.83;0;381;34.91;0;0;0;0;1.9;0;0;
knl01;44346;_ALL;0.17;63.43;1.19;6040;35.13;0.03;0;0.03;0.02;2.04;0;0;
knl01;44346;44346;1.72;50.25;17.65;408;29.17;0.49;0;0.49;0.25;2.04;0;0;
knl01;44346;44371;0;55.91;0;372;44.09;0;0;0;0;1.86;0;0;
knl01;44346;44499;0;64.08;0;373;35.92;0;0;0;0;1.87;0;0;
knl01;44346;44565;0.53;65.96;0;376;33.51;0;0;0;0;1.88;0;0;
knl01;44346;44709;0;71.77;0;379;28.23;0;0;0;0;1.9;0;0;
knl01;44346;44646;0;72.31;0;372;27.69;0;0;0;0;1.86;0;0;
knl01;44346;44473;0;62.57;0;374;37.43;0;0;0;0;1.87;0;0;
knl01;44346;44390;0;58.62;0;377;41.38;0;0;0;0;1.89;0;0;
knl01;44346;44614;0;68.43;0;377;31.56;0;0;0;0;1.89;0;0;
knl01;44346;44736;0.26;62.17;0;378;37.57;0;0;0;0;1.89;0;0;
knl01;44346;44423;0;57.07;0;375;42.93;0;0;0;0;1.88;0;0;
knl01;44346;44593;0;68.45;0;374;31.55;0;0;0;0;1.87;0;0;
knl01;44346;44448;0;58.78;0;376;41.22;0;0;0;0;1.88;0;0;
knl01;44346;44768;0;65.16;0;376;34.84;0;0;0;0;1.88;0;0;
knl01;44346;44537;0;63.23;0;378;36.77;0;0;0;0;1.89;0;0;
knl01;44346;44667;0;71.2;0;375;28.8;0;0;0;0;1.88;0;0;
