function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;nbody_mpi;move_particles;nbody_mpi.c:25-86;49.77;0.3;0.25;0.3;0.34;5.3833723068237;20;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;18.4;0.11;0.03;0.11;0.19;9.3848915100098;20;"0,100,0,0,0,0,0,0,0,0";
236;libc-2.31.so;random_r;;5.71;0.03;0.01;0.03;0.06;2.2222471237183;20;"0,0,0,0,0,0,0,0,0,100";
232;libc-2.31.so;random;;4.45;0.03;0;0.03;0.05;2.6682827472687;20;"0,0,0,0,0,0,0,0,0,100";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;3.7;0.02;0.01;0.02;0.04;1.3596448898315;20;"0,100,0,0,0,0,0,0,0,0";
1;nbody_mpi;main;stdlib.h:375-375,stdio2.h:107-107,nbody_mpi.c:90-230;3.15;0.02;0.01;0.02;0.03;1.1899348497391;20;"100,0,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;2.69;0.02;0;0.02;0.03;1.1499030590057;20;"0,10.936895527084,0,0,89.063104472916,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;2.31;0.01;0;0.01;0.02;0.93608051538467;20;"0,3.6360805092514,0,0,0,0,0,0,0,96.363919490749";
718;libc-2.31.so;explicit_bzero;;1.26;0.01;0;0.01;0.02;0.80896919965744;16;"0,26.668005631092,0,0,0,0,0,0,73.331994368908,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;1.18;0.01;0;0.01;0.03;1.1773288249969;13;"0,100,0,0,0,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.97;0.01;0;0.01;0.02;0.77898722887039;14;"0,0,0,0,0,100,0,0,0,0";
237;libc-2.31.so;rand;;0.88;0.01;0;0.01;0.02;0.82619625329971;12;"0,0,0,0,0,0,0,0,0,100";
266;libc-2.31.so;__strtol_l;;0.63;0;0;0.01;0.02;0.83051615953445;9;"0,0,0,0,0,0,0,100,0,0";
522;libc-2.31.so;_IO_enable_locks;;0.46;0;0;0.01;0.01;0.64767670631409;8;"0,0,0,0,0,0,100,0,0,0";
1016;libc-2.31.so;openat;;0.46;0;0;0.01;0.01;0.36835306882858;9;"0,0,0,0,0,0,100,0,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.42;0;0;0.01;0.01;0.38177645206451;8;"0,0,0,0,0,0,100,0,0,0";
1018;libc-2.31.so;__read;;0.38;0;0;0.01;0.01;0.30286368727684;8;"0,0,0,0,0,0,100,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.34;0;0;0.01;0.01;0.44812819361687;6;"0,0,0,0,0,0,0,0,100,0";
589;libc-2.31.so;__libc_free;;0.29;0;0;0;0;0.004865410272032;7;"0,0,0,0,0,0,0,0,100,0";
0;nbody_mpi;Unknown function;;0.29;0;0;0;0.01;0.003474879777059;7;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.25;0;0;0.01;0.01;0.39689874649048;5;"0,33.33460099494,0,0,50.004969587438,16.660429417622,0,0,0,0";
49;libc-2.31.so;.plt.sec@start;;0.21;0;0;0;0;0.0070618591271341;5;"0,0,0,0,100,0,0,0,0,0";
349;libc-2.31.so;__isoc99_sscanf;;0.17;0;0;0.01;0.01;0.48114222288132;3;"0,0,0,0,0,0,0,100,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.17;0;0;0;0;0.0069451532326639;4;"0,0,0,0,0,0,100,0,0,0";
265;libc-2.31.so;strtoul;;0.17;0;0;0;0;0.0041116192005575;4;"0,0,0,0,0,0,0,100,0,0";
1453;libc-2.31.so;__sprintf_chk;;0.17;0;0;0;0;0.012478307820857;4;"0,0,0,0,0,0,0,100,0,0";
306;libc-2.31.so;cuserid;;0.13;0;0;0;0;0.01071117259562;3;"0,0,0,0,100,0,0,0,0,0";
1455;libc-2.31.so;__snprintf_chk;;0.13;0;0;0.01;0.01;0.5892568230629;2;"0,0,0,0,0,0,0,100,0,0";
357;libc-2.31.so;_IO_fgets;;0.08;0;0;0;0;4.6552716526094e-07;2;"0,50.000155006998,0,0,0,0,49.999844993002,0,0,0";
267;libpthread-2.31.so;__pthread_cleanup_push_defer;;0.08;0;0;0;0;0.010331372730434;2;"0,0,0,0,0,100,0,0,0,0";
160;libmpich.so.12.1.8;__sched_cpufree@plt;;0.08;0;0;0;0;0.0049521704204381;2;"0,100,0,0,0,0,0,0,0,0";
1028;libc-2.31.so;__close;;0.08;0;0;0;0;0.004951496142894;2;"0,0,0,0,0,100,0,0,0,0";
257;libgomp.so.1.0.0;omp_get_wtime;;0.04;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
80;libgcc_s.so.1;__popcountdi2;;0.04;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";
638;libc-2.31.so;__strdup;;0.04;0;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.04;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
1639;libc-2.31.so;inet_nsap_ntoa;;0.04;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";
506;libc-2.31.so;_IO_file_underflow;;0.04;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
12;libmpich.so.12.1.8;close@plt;;0.04;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
48;libc-2.31.so;.plt.got@start;;0.04;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
954;libc-2.31.so;sched_setaffinity;;0.04;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
156;libmpich.so.12.1.8;strtoul@plt;;0.04;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
1063;libc-2.31.so;__poll;;0.04;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
54;libmpich.so.12.1.8;free@plt;;0.04;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
