function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;49.4;0.51;0.14;0.49;0.57;6.9550533294678;20;"0,100,0,0,0,0,0,0,0,0";
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;18.91;0.2;0.16;0.19;0.22;3.4055182933807;20;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;16.65;0.17;0.13;0.17;0.19;2.2251150608063;20;"100,0,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;3.69;0.04;0;0.04;0.06;1.5021766424179;20;"0,100,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;2.54;0.03;0.01;0.03;0.04;0.83156263828278;20;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;1.93;0.02;0;0.02;0.04;0.83854496479034;20;"0,7.7922038622465,0,0,92.207796137753,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.7;0.01;0;0.01;0.02;0.6382497549057;14;"0,14.285664251713,0,0,0,0,0,0,0,85.714335748287";
587;libc-2.31.so;pthread_attr_setschedparam;;0.68;0.01;0;0.01;0.01;0.38127222657204;15;"0,0,0,0,0,100,0,0,0,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;0.68;0.01;0;0.01;0.02;0.39400410652161;16;"100,0,0,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.65;0.01;0;0.01;0.02;0.46861600875854;12;"0,26.923590766853,0,0,0,0,0,0,73.076409233147,0";
266;libc-2.31.so;__strtol_l;;0.4;0;0;0.01;0.01;0.22255137562752;13;"0,0,0,0,0,0,0,100,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.35;0;0;0.01;0.01;0.22902350127697;11;"0,0,0,0,0,0,100,0,0,0";
-1;kernel;unknown_kernel_region;;0.35;0;0;0.01;0.01;0.22615243494511;11;"0,28.570773764843,7.142817372081,0,64.286408863076,0,0,0,0,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.3;0;0;0;0.01;0.0057380036450922;12;"100,0,0,0,0,0,0,0,0,0";
1016;libc-2.31.so;openat;;0.23;0;0;0.01;0.01;0.44634830951691;6;"0,0,0,0,0,0,100,0,0,0";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.23;0;0.04;0.04;0.04;0;1;"100,0,0,0,0,0,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.2;0;0;0.01;0.01;0.18669378757477;7;"0,0,100,0,0,0,0,0,0,0";
