block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3382;lu-mz.A.x;syncs.f90:75-77;55.67;7.68;;;;;;
3330;lu-mz.A.x;blts.f90:57-227;2.68;0.37;;;;;;
3314;lu-mz.A.x;jacld.f90:40-350;2.46;0.34;;;;;;
3367;lu-mz.A.x;buts.f90:55-227;2.32;0.32;;;;;;
3348;lu-mz.A.x;jacu.f90:39-349;2.06;0.29;;;;;;
3388;lu-mz.A.x;syncs.f90:113-115;1.45;0.2;;;;;;
3365;lu-mz.A.x;buts.f90:67-67;0.83;0.11;;;;;;
3066;lu-mz.A.x;rhs.f90:68-74;0.62;0.08;;;;;;
3326;lu-mz.A.x;blts.f90:40-48;0.54;0.07;;;;;;
3360;lu-mz.A.x;buts.f90:40-47;0.4;0.05;;;;;;
3108;lu-mz.A.x;rhs.f90:110-133;0.33;0.05;;;;;;
3347;lu-mz.A.x;jacu.f90:293-349;0.33;0.04;;;;;;
3168;lu-mz.A.x;rhs.f90:274-303;0.33;0.04;;;;;;
3340;lu-mz.A.x;jacu.f90:44-349;0.29;0.04;;;;;;
3364;lu-mz.A.x;buts.f90:67-67;0.29;0.04;;;;;;
2404;lu-mz.A.x;ssor.f90:161-163;0.29;0.04;;;;;;
3096;lu-mz.A.x;rhs.f90:90-100;0.25;0.04;;;;;;
3366;lu-mz.A.x;buts.f90:67-67;0.22;0.03;;;;;;
3152;lu-mz.A.x;rhs.f90:242-245;0.22;0.03;;;;;;
3145;lu-mz.A.x;rhs.f90:221-227;0.22;0.03;;;;;;
2408;lu-mz.A.x;ssor.f90:163-163;0.18;0.02;;;;;;
3112;lu-mz.A.x;rhs.f90:136-160;0.18;0.02;;;;;;
3228;lu-mz.A.x;rhs.f90:413-437;0.14;0.02;;;;;;
3073;lu-mz.A.x;rhs.f90:63-65;0.14;0.02;;;;;;
3220;lu-mz.A.x;rhs.f90:388-410;0.14;0.02;;;;;;
3199;lu-mz.A.x;rhs.f90:368-377;0.14;0.02;;;;;;
3173;lu-mz.A.x;rhs.f90:322-329;0.14;0.02;;;;;;
3100;lu-mz.A.x;rhs.f90:103-106;0.14;0.02;;;;;;
3362;lu-mz.A.x;buts.f90:40-67;0.11;0.01;;;;;;
3312;lu-mz.A.x;jacld.f90:45-350;0.11;0.01;;;;;;
1972;lu-mz.A.x;exact.f90:4-52;0.11;0.01;;;;;;
3231;lu-mz.A.x;rhs.f90:358-475;0.11;0.01;;;;;;
3113;lu-mz.A.x;rhs.f90:171-176;0.11;0.01;;;;;;
3078;lu-mz.A.x;rhs.f90:65-65;0.11;0.01;;;;;;
2367;lu-mz.A.x;ssor.f90:138-138;0.11;0.01;;;;;;
3195;lu-mz.A.x;rhs.f90:359-365;0.11;0.01;;;;;;
3117;lu-mz.A.x;rhs.f90:180-187;0.11;0.01;;;;;;
3206;lu-mz.A.x;rhs.f90:383-383;0.11;0.01;;;;;;
3233;lu-mz.A.x;rhs.f90:455-462;0.11;0.01;;;;;;
2887;lu-mz.A.x;exch_qbc.f90:263-265;0.11;0.01;;;;;;
2234;lu-mz.A.x;ssor.f90:46-48;0.11;0.01;;;;;;
3934;lu-mz.A.x;exchange_1.f90:39-39;0.07;0.01;;;;;;
3357;lu-mz.A.x;buts.f90:5-40;0.07;0.01;;;;;;
3339;lu-mz.A.x;jacu.f90:5-288;0.07;0.01;;;;;;
