Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.04;63.1;8.72;210388.1;25.47;0.26;0.01;0.13;0.02;15.45;0;2.25;
knl01;_ALL;_ALL;0.04;63.1;8.72;210388.1;25.47;0.26;0.01;0.13;0.02;15.45;0;2.25;
knl01;13209;_ALL;0.03;56.21;9.25;19951.01;31.35;0.29;0.01;0.12;0.04;13.71;0;2.71;
knl01;13209;13249;0;48.99;6.88;2327;40.48;0.39;0;0.17;0;11.64;0;3.09;
knl01;13209;13290;0.04;61.98;6.01;2512;29.18;0.16;0;0.08;0;12.56;0;2.55;
knl01;13209;13337;0;67.58;6.17;2579;23.65;0.08;0;0.12;0;12.9;0;2.4;
knl01;13209;13350;0;70.14;5.32;2742.99;22.06;0.07;0;0.04;0;13.71;0;2.37;
knl01;13209;13269;0;58.32;5.16;2483;34.23;0.12;0;0.08;0;12.42;0;2.09;
knl01;13209;13316;0.04;64.96;6.36;2514;25.38;0.2;0;0.08;0;12.57;0;2.98;
knl01;13209;13209;0.17;27.86;34.19;2340.01;32.56;1.11;0.09;0.26;0.26;11.7;0;3.5;
knl01;13209;13227;0;45.58;5.75;2453;45.41;0.29;0;0.12;0.04;12.27;0;2.81;
knl01;13210;_ALL;0.04;65.37;8.07;19455.05;22.89;0.39;0.01;0.24;0.02;13.7;0;2.98;
knl01;13210;13257;0;63.94;7.31;2368.01;24.75;0.3;0;0.42;0;11.84;0;3.29;
knl01;13210;13297;0.04;75.47;5.82;2491.01;15.38;0.24;0;0.2;0;12.46;0;2.85;
knl01;13210;13244;0.04;60.13;6.5;2340.01;30.17;0.21;0;0.13;0;11.7;0;2.82;
knl01;13210;13330;0;78.43;5.07;2740.01;13.54;0.15;0;0.36;0;13.7;0;2.45;
knl01;13210;13318;0;76.41;5.96;2535.01;14.67;0.28;0;0.12;0;12.68;0;2.56;
knl01;13210;13277;0;71.75;6.66;2432.01;18.38;0.29;0;0.21;0;12.16;0;2.71;
knl01;13210;13210;0.27;36.86;22.19;2249.01;34.37;1.42;0.09;0.27;0.18;11.25;0;4.36;
knl01;13210;13226;0;54.65;6.48;2300.01;35.43;0.3;0;0.17;0;11.5;0;2.96;
knl01;13212;_ALL;0.08;63.53;8.21;19912.9;25.04;0.37;0;0.17;0.02;13.62;0;2.59;
knl01;13212;13253;0;64.19;5.52;2392.99;26.79;0.38;0;0.21;0;11.96;0;2.93;
knl01;13212;13288;0.04;73.18;5.75;2557.99;17.59;0.16;0;0.2;0.04;12.79;0;3.05;
knl01;13212;13235;0;57.61;6.1;2391.99;32.73;0.46;0;0.13;0;11.96;0;2.97;
knl01;13212;13331;0.04;76.76;6.09;2724;15.09;0.22;0;0.11;0;13.62;0;1.69;
knl01;13212;13309;0.08;74.87;6.02;2589.99;16.18;0.23;0;0.04;0;12.95;0;2.59;
knl01;13212;13267;0.04;68.62;6.19;2424.99;22.52;0.21;0;0.37;0;12.12;0;2.06;
knl01;13212;13212;0.37;37.01;24.09;2444.98;34.32;1.19;0;0.25;0.12;12.22;0;2.66;
knl01;13212;13225;0.04;53.06;6.2;2385.99;37.59;0.17;0;0.08;0;11.93;0;2.85;
knl01;13213;_ALL;0.02;70.58;8.87;23424.97;18.77;0.15;0.01;0.09;0.03;15.44;0;1.46;
knl01;13213;13252;0;67.5;3.73;2871;26.99;0.07;0;0.1;0;14.35;0;1.6;
knl01;13213;13298;0;75.1;3.53;2887;19.88;0.1;0;0.1;0;14.43;0;1.28;
knl01;13213;13276;0;70.27;4.2;2859;23.71;0.07;0;0.14;0;14.29;0;1.61;
knl01;13213;13356;0;83.52;2.75;3089;12.17;0.03;0;0.03;0;15.44;0;1.49;
knl01;13213;13317;0;79;3.15;2924;16.28;0.17;0;0.21;0;14.62;0;1.2;
knl01;13213;13334;0;80.67;3.23;2974.99;14.99;0.03;0;0;0;14.87;0;1.08;
knl01;13213;13213;0.14;23.9;49.48;2783;23.07;0.57;0.11;0.14;0.29;13.91;0;2.3;
knl01;13213;13346;0;81.1;3.26;3036.99;14.19;0.2;0;0.03;0;15.18;0;1.22;
knl01;13207;_ALL;0.03;75.61;8.54;23020.07;13.84;0.2;0.01;0.03;0.02;15.2;0;1.72;
knl01;13207;13248;0.04;77.07;3.84;2761;16.55;0.04;0;0.04;0;13.81;0;2.43;
knl01;13207;13294;0;83.2;4.11;2846.01;11.07;0.14;0;0.04;0;14.23;0;1.44;
knl01;13207;13332;0;88.32;3.16;3039.01;7.17;0.07;0;0.07;0;15.2;0;1.22;
knl01;13207;13349;0;88.61;3.03;3004.01;6.86;0.1;0;0.07;0;15.02;0;1.33;
knl01;13207;13270;0;81.18;2.55;2906.01;14.52;0.07;0;0;0.03;14.53;0;1.65;
knl01;13207;13310;0.03;87.55;3.78;2939.02;6.98;0.2;0;0;0;14.7;0;1.46;
knl01;13207;13207;0.11;24.11;47.02;2684;25;0.93;0.07;0.07;0.11;13.42;0;2.57;
knl01;13207;13229;0.07;69.83;3.87;2841.01;24.36;0.11;0;0;0;14.21;0;1.76;
knl01;13211;_ALL;0.05;51.21;8.86;22943.89;38.01;0.12;0.01;0.05;0.02;15.45;0;1.66;
knl01;13211;13271;0.04;52.47;3.5;2829.98;42.58;0.04;0;0.04;0;14.15;0;1.34;
knl01;13211;13292;0;56.76;2.85;2945.98;38.7;0.03;0;0.14;0;14.73;0;1.53;
knl01;13211;13245;0.04;48.73;3.61;2823.98;46.03;0.07;0;0;0;14.12;0;1.52;
knl01;13211;13359;0;60.85;3.04;3021.98;34.65;0.1;0;0.03;0;15.11;0;1.32;
knl01;13211;13338;0;60.23;2.82;3089.98;35.37;0.1;0;0.03;0;15.45;0;1.46;
knl01;13211;13315;0;59.63;3.43;2917.98;35.54;0.07;0;0;0;14.59;0;1.34;
knl01;13211;13211;0.35;22.25;51.87;2593.01;22.33;0.46;0.08;0.15;0.12;12.97;0;2.39;
knl01;13211;13228;0.04;44.1;4.52;2720.99;48.55;0.15;0;0.04;0.04;13.6;0;2.57;
knl01;13214;_ALL;0.04;65.95;8.13;19055.07;22.38;0.43;0.01;0.25;0.02;12.81;0;2.79;
knl01;13214;13274;0;66.77;7.27;2338.01;22.75;0.17;0;0.26;0;11.69;0;2.78;
knl01;13214;13287;0;71.68;7.3;2398.01;17.76;0.46;0;0.17;0;11.99;0;2.63;
knl01;13214;13247;0;59.83;7.87;2300.01;29.17;0.26;0;0.35;0;11.5;0;2.52;
knl01;13214;13339;0.04;80.25;4.84;2562.01;12.22;0.16;0;0.23;0;12.81;0;2.26;
knl01;13214;13321;0;76.83;5.93;2460.01;14.11;0.33;0;0.16;0;12.3;0;2.64;
knl01;13214;13301;0;78.15;4.83;2485.01;14.37;0.16;0;0.24;0;12.43;0;2.25;
knl01;13214;13214;0.27;38.19;19.54;2257;35.45;1.6;0.04;0.44;0.18;11.29;0;4.3;
knl01;13214;13230;0;51.44;8.56;2255;36.32;0.4;0;0.18;0;11.28;0;3.1;
knl01;13208;_ALL;0.07;53.12;9.22;22892.05;35.76;0.12;0;0.05;0.02;15.11;0;1.63;
knl01;13208;13251;0.04;48.46;5;2722;44.34;0.18;0;0.04;0;13.61;0;1.95;
knl01;13208;13280;0;62.47;3.33;2944.01;32.81;0.03;0;0;0;14.72;0;1.36;
knl01;13208;13296;0;61.69;3.32;3010.01;33.49;0.07;0;0;0;15.05;0;1.43;
knl01;13208;13308;0;63.93;2.88;3022.01;31.9;0.07;0;0.1;0;15.11;0;1.13;
knl01;13208;13258;0.07;56.93;3.19;2856.01;38.1;0.07;0;0.07;0;14.28;0;1.58;
knl01;13208;13273;0.03;58.34;3.66;2871.01;36.15;0.07;0;0.03;0;14.36;0;1.71;
knl01;13208;13208;0.41;23;51.55;2669;21.81;0.41;0.04;0.07;0.19;13.34;0;2.51;
knl01;13208;13233;0;46.43;4.22;2798.01;47.68;0.07;0;0.07;0;13.99;0;1.54;
knl01;13206;_ALL;0.03;69.6;8.38;19614.98;18.61;0.37;0.01;0.15;0.02;13.29;0;2.82;
knl01;13206;13268;0;71.53;7.53;2431;18.1;0.21;0;0.16;0;12.15;0;2.47;
knl01;13206;13291;0;75.83;7.54;2400;12.79;0.46;0;0.25;0;12;0;3.13;
knl01;13206;13246;0;65.07;6.41;2373;25.03;0.42;0;0.08;0;11.86;0;2.99;
knl01;13206;13343;0.04;84.09;5.87;2659;7.82;0.19;0;0.08;0;13.29;0;1.92;
knl01;13206;13328;0;82.88;5.03;2587;9.59;0.15;0;0.12;0;12.93;0;2.24;
knl01;13206;13314;0;78.75;6.98;2522;10.9;0.08;0;0.2;0;12.61;0;3.09;
knl01;13206;13206;0.22;37.15;22.05;2304;35.24;1.09;0.09;0.26;0.13;11.52;0;3.78;
knl01;13206;13232;0;56.73;6.76;2339;32.79;0.47;0;0.09;0;11.69;0;3.16;
knl01;13205;_ALL;0.02;60.17;9.56;20118.11;27.24;0.27;0;0.16;0.01;13.5;0;2.54;
knl01;13205;13254;0;55.95;7.93;2345.01;32.54;0.26;0;0.17;0;11.73;0;3.16;
knl01;13205;13312;0;65.92;5.82;2509.02;24.79;0.16;0;0.2;0;12.55;0;3.11;
knl01;13205;13351;0;72.21;5.14;2648.02;20.62;0.04;0;0.08;0;13.24;0;1.93;
knl01;13205;13362;0;73.62;4.96;2699.01;18.86;0.11;0;0.19;0;13.5;0;2.26;
knl01;13205;13279;0;61.67;6.13;2494.02;29.07;0.32;0;0.24;0;12.47;0;2.57;
knl01;13205;13333;0;70.38;5.53;2569.02;21.53;0.08;0;0.12;0;12.85;0;2.37;
knl01;13205;13205;0.21;26.86;37.22;2394.01;31.2;0.96;0.04;0.21;0.13;11.97;0;3.17;
knl01;13205;13231;0;50.85;5.53;2460.01;41.3;0.33;0;0.08;0;12.3;0;1.91;
