block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
3330;lu-mz.A.x;blts.f90:57-227;15.79;1.09;;;;;;
3368;lu-mz.A.x;buts.f90:55-227;15.5;1.07;;;;;;
3344;lu-mz.A.x;jacu.f90:44-349;15.13;1.04;;;;;;
3314;lu-mz.A.x;jacld.f90:40-350;11.66;0.81;;;;;;
3348;lu-mz.A.x;jacu.f90:39-349;3.4;0.23;;;;;;
3326;lu-mz.A.x;blts.f90:40-48;2.82;0.19;;;;;;
3362;lu-mz.A.x;buts.f90:47-47;2.32;0.16;;;;;;
3145;lu-mz.A.x;rhs.f90:221-227;2.1;0.14;;;;;;
3066;lu-mz.A.x;rhs.f90:68-74;1.59;0.11;;;;;;
3096;lu-mz.A.x;rhs.f90:90-100;1.52;0.11;;;;;;
3228;lu-mz.A.x;rhs.f90:413-437;1.23;0.09;;;;;;
3152;lu-mz.A.x;rhs.f90:242-245;1.23;0.09;;;;;;
3149;lu-mz.A.x;rhs.f90:230-239;1.23;0.09;;;;;;
3168;lu-mz.A.x;rhs.f90:274-303;1.01;0.07;;;;;;
3117;lu-mz.A.x;rhs.f90:180-187;0.94;0.07;;;;;;
3233;lu-mz.A.x;rhs.f90:455-462;0.87;0.06;;;;;;
3195;lu-mz.A.x;rhs.f90:359-365;0.8;0.06;;;;;;
3112;lu-mz.A.x;rhs.f90:136-160;0.8;0.06;;;;;;
3220;lu-mz.A.x;rhs.f90:388-410;0.72;0.05;;;;;;
3158;lu-mz.A.x;rhs.f90:250-271;0.72;0.05;;;;;;
3199;lu-mz.A.x;rhs.f90:368-377;0.65;0.05;;;;;;
1972;lu-mz.A.x;exact.f90:4-52;0.58;0.04;;;;;;
3231;lu-mz.A.x;rhs.f90:358-475;0.51;0.04;;;;;;
2390;lu-mz.A.x;ssor.f90:163-163;0.43;0.03;;;;;;
3100;lu-mz.A.x;rhs.f90:103-106;0.43;0.03;;;;;;
2234;lu-mz.A.x;ssor.f90:46-48;0.43;0.03;;;;;;
3050;lu-mz.A.x;rhs.f90:65-65;0.43;0.03;;;;;;
3226;lu-mz.A.x;rhs.f90:447-455;0.36;0.03;;;;;;
2394;lu-mz.A.x;ssor.f90:161-163;0.36;0.03;;;;;;
3365;lu-mz.A.x;buts.f90:40-47;0.36;0.03;;;;;;
3173;lu-mz.A.x;rhs.f90:322-329;0.36;0.03;;;;;;
3108;lu-mz.A.x;rhs.f90:110-133;0.36;0.03;;;;;;
2389;lu-mz.A.x;ssor.f90:163-163;0.36;0.03;;;;;;
3347;lu-mz.A.x;jacu.f90:293-349;0.29;0.02;;;;;;
3166;lu-mz.A.x;rhs.f90:314-322;0.22;0.01;;;;;;
3343;lu-mz.A.x;jacu.f90:293-293;0.22;0.01;;;;;;
3216;lu-mz.A.x;rhs.f90:380-383;0.22;0.01;;;;;;
2887;lu-mz.A.x;exch_qbc.f90:263-265;0.22;0.01;;;;;;
3312;lu-mz.A.x;jacld.f90:45-350;0.14;0.01;;;;;;
3221;lu-mz.A.x;rhs.f90:387-410;0.14;0.01;;;;;;
3227;lu-mz.A.x;rhs.f90:413-437;0.14;0.01;;;;;;
3202;lu-mz.A.x;rhs.f90:380-383;0.14;0.01;;;;;;
3113;lu-mz.A.x;rhs.f90:171-176;0.14;0.01;;;;;;
3346;lu-mz.A.x;jacu.f90:39-39;0.14;0.01;;;;;;
3313;lu-mz.A.x;jacld.f90:45-350;0.14;0.01;;;;;;
3212;lu-mz.A.x;rhs.f90:383-383;0.14;0.01;;;;;;
3206;lu-mz.A.x;rhs.f90:383-383;0.14;0.01;;;;;;
2870;lu-mz.A.x;exch_qbc.f90:253-255;0.14;0.01;;;;;;
3335;lu-mz.A.x;jacu.f90:5-5;0.07;0;;;;;;
3318;lu-mz.A.x;blts.f90:4-4;0.07;0;;;;;;
3328;lu-mz.A.x;blts.f90:40-70;0.07;0;;;;;;
3266;lu-mz.A.x;rhs.f90:58-58;0.07;0;;;;;;
3269;lu-mz.A.x;rhs.f90:484-484;0.07;0;;;;;;
2416;lu-mz.A.x;ssor.f90:4-39;0.07;0;;;;;;
2402;lu-mz.A.x;ssor.f90:39-39;0.07;0;;;;;;
3198;lu-mz.A.x;rhs.f90:368-380;0.07;0;;;;;;
3114;lu-mz.A.x;rhs.f90:180-180;0.07;0;;;;;;
3154;lu-mz.A.x;rhs.f90:263-271;0.07;0;;;;;;
2395;lu-mz.A.x;ssor.f90:161-163;0.07;0;;;;;;
3341;lu-mz.A.x;jacu.f90:44-293;0.07;0;;;;;;
3360;lu-mz.A.x;buts.f90:40-47;0.07;0;;;;;;
2399;lu-mz.A.x;ssor.f90:161-163;0.07;0;;;;;;
3329;lu-mz.A.x;blts.f90:70-70;0.07;0;;;;;;
3315;lu-mz.A.x;jacld.f90:40-40;0.07;0;;;;;;
2080;lu-mz.A.x;erhs.f90:200-207;0.07;0;;;;;;
2149;lu-mz.A.x;erhs.f90:374-385;0.07;0;;;;;;
2059;lu-mz.A.x;erhs.f90:109-120;0.07;0;;;;;;
2118;lu-mz.A.x;erhs.f90:285-309;0.07;0;;;;;;
